-95.0943396226  0
-90.1886792453  0
-84.9056603774  0
-80  -0.0434782608696
-73.9622641509  -0.130434782609
-69.8113207547  0
-64.9056603774  0
-59.2452830189  0
-54.3396226415  -0.0434782608696
-49.0566037736  0
-43.7735849057  -0.0434782608696
-39.6226415094  0.173913043478
-34.3396226415  1.17391304348
-29.8113207547  1.52173913043
-24.9056603774  2.78260869565
-19.2452830189  4.04347826087
-14.7169811321  4.82608695652
-9.05660377358  5.73913043478
-4.90566037736  6.73913043478
0  6.95652173913
