# Tstellate cell raster plot
0 0 0      7.300
0 0 0     13.400
0 0 0     23.500
0 0 0     61.600
1 0 1      6.700
1 0 1     16.900
1 0 1     45.700
2 0 2     62.300
3 0 3     18.500
3 0 3     43.700
4 0 4     19.300
4 0 4     57.700
4 0 4     75.000
5 0 5      4.300
5 0 5     23.800
5 0 5     67.200
5 0 5     77.500
6 0 6     30.200
7 0 7     65.500
8 0 8     56.700
9 0 9     36.100
9 0 9     58.200
10 0 10     17.700
10 0 10     24.900
11 0 11     13.400
11 0 11     21.500
12 0 12      7.200
12 0 12     30.700
13 0 13     22.100
13 0 13     39.600
13 0 13     67.100
14 0 14     17.800
14 0 14     67.600
15 0 15     13.300
15 0 15     54.700
16 0 16     13.800
16 0 16     20.800
16 0 16     31.600
16 0 16     47.300
16 0 16     61.300
17 0 17     31.500
17 0 17     47.800
18 0 18     36.900
18 0 18     57.000
19 0 19     15.500
19 0 19     37.300
19 0 19     52.800
20 0 20     15.700
20 0 20     52.800
21 0 21      7.500
21 0 21     41.200
21 0 21     74.100
22 0 22     25.200
22 0 22     43.900
23 0 23     25.200
23 0 23     78.700
24 0 24     20.300
24 0 24     41.700
25 0 25     31.700
25 0 25     37.900
25 0 25     42.500
25 0 25     68.400
25 0 25     79.300
26 0 26     63.100
26 0 26     67.300
27 0 27      5.800
27 0 27     28.900
27 0 27     46.900
27 0 27     54.800
27 0 27     73.600
28 0 28     14.300
28 0 28     46.700
28 0 28     72.400
29 0 29      9.000
29 0 29     39.900
29 0 29     52.900
29 0 29     71.000
30 0 30     28.300
30 0 30     38.100
31 0 31     24.700
31 0 31     39.400
31 0 31     71.500
32 0 32     37.600
32 0 32     45.600
33 0 33     11.700
33 0 33     28.400
34 0 34     10.500
34 0 34     15.500
34 0 34     32.200
34 0 34     72.900
35 0 35     28.100
35 0 35     73.100
36 0 36      6.500
36 0 36     46.200
36 0 36     75.500
37 0 37     34.100
37 0 37     75.600
39 0 39     10.900
40 0 40     45.300
40 0 40     60.200
41 0 41     59.800
43 0 43     26.100
43 0 43     48.900
44 0 44     20.200
44 0 44     41.900
44 0 44     69.900
45 0 45     40.600
46 0 46     11.100
47 0 47     12.700
47 0 47     61.600
48 0 48      7.000
48 0 48     53.300
48 0 48     65.300
48 0 48     73.400
49 0 49     24.100
49 0 49     34.300
49 0 49     39.100
49 0 49     42.900
49 0 49     51.600
49 0 49     58.500
49 0 49     61.400
49 0 49     69.500
50 0 50     10.900
50 0 50     26.200
50 0 50     30.700
50 0 50     35.300
50 0 50     41.500
50 0 50     51.000
50 0 50     58.000
50 0 50     65.200
50 0 50     68.700
50 0 50     77.500
51 0 51      8.600
51 0 51     27.200
51 0 51     31.300
51 0 51     47.000
51 0 51     58.200
51 0 51     63.000
51 0 51     67.600
51 0 51     74.900
52 0 52     40.100
52 0 52     54.100
53 0 53     20.600
53 0 53     33.500
54 0 54     55.400
54 0 54     74.200
55 0 55     10.000
55 0 55     27.800
55 0 55     48.700
55 0 55     59.800
56 0 56     11.300
56 0 56     22.300
56 0 56     58.300
56 0 56     68.400
57 0 57      9.100
57 0 57     39.500
57 0 57     47.300
57 0 57     61.900
57 0 57     70.600
58 0 58     75.400
59 0 59      8.600
59 0 59     36.100
59 0 59     55.000
60 0 60     20.400
60 0 60     41.800
60 0 60     50.700
60 0 60     66.300
61 0 61      9.100
61 0 61     36.600
61 0 61     54.400
61 0 61     64.800
62 0 62     23.100
62 0 62     58.900
62 0 62     66.300
63 0 63     29.300
63 0 63     46.600
63 0 63     58.500
64 0 64      4.200
64 0 64     22.300
64 0 64     43.100
65 0 65     55.300
66 0 66     19.500
66 0 66     41.800
66 0 66     72.800
67 0 67     17.600
68 0 68     55.400
69 0 69     51.600
70 0 70      7.600
70 0 70     74.900
71 0 71     67.400
72 0 72     13.800
72 0 72     44.500
73 0 73     23.200
73 0 73     52.600
74 0 74     38.400
74 0 74     79.800
75 0 75     61.300
76 0 76     34.200
76 0 76     45.400
77 0 77     24.200
77 0 77     32.600
77 0 77     50.700
77 0 77     69.100
78 0 78     17.000
78 0 78     28.000
78 0 78     45.700
78 0 78     68.200
79 0 79     29.300
80 0 80      8.100
81 0 81      8.700
81 0 81     36.300
81 0 81     46.300
81 0 81     70.000
82 0 82      8.900
83 0 83     11.000
83 0 83     52.300
83 0 83     58.500
83 0 83     69.400
84 0 84     38.200
85 0 85      8.000
85 0 85     73.500
86 0 86     19.500
86 0 86     32.400
86 0 86     48.500
88 0 88     42.800
88 0 88     65.500
89 0 89     43.500
89 0 89     48.900
90 0 90     15.400
90 0 90     23.200
91 0 91     13.700
91 0 91     25.800
91 0 91     63.300
91 0 91     68.700
92 0 92     11.000
92 0 92     27.500
93 0 93     25.600
93 0 93     56.000
93 0 93     75.300
94 0 94     50.200
94 0 94     78.500
97 0 97     54.300
98 0 98      5.700
99 0 99      8.400
99 0 99     16.900
99 0 99     48.600
99 0 99     56.900
