-99.7237569061  500
-83.4185935475  6.17283950617
-79.7069322238  115.226337449
-75.7008389605  240.740740741
-72.2699679422  345.679012346
-70.8910260783  343.621399177
-68.617420367  401.234567901
-67.7909646909  399.176954733
-65.8163381306  436.21399177
-63.5904781393  450.617283951
-61.9057363072  475.308641975
-60.2641929837  460.905349794
-59.7117067958  460.905349794
-58.8579678512  483.53909465
-57.4699315645  489.711934156
-56.378600823  477.366255144
-54.4448991656  477.366255144
-52.3008889798  417.695473251
-51.1913693927  421.810699588
-50.0591137485  446.502057613
-48.4107496078  438.271604938
-46.7123661415  475.308641975
-43.4361003115  440.329218107
-40.4565400268  386.83127572
-39.0594093172  401.234567901
-37.9612577587  395.061728395
-35.4591546734  409.465020576
-33.8176113498  395.061728395
-31.8384375782  436.21399177
-29.4022690585  390.946502058
-27.4321897097  423.868312757
-26.1055407771  374.485596708
-23.5579655776  430.041152263
-21.9300638883  403.29218107
-20.5261123616  423.868312757
-18.0694813905  397.119341564
-16.3892867699  417.695473251
-14.4783211695  397.119341564
-12.8004001546  415.637860082
-11.4282791078  407.407407407
