# T stellate cell rate place
0	200.00	   2.400
1	227.00	   2.200
2	256.00	   1.640
3	287.00	   1.560
4	319.00	   2.160
5	352.00	   1.680
6	387.00	   1.400
7	424.00	   1.560
8	463.00	   1.520
9	503.00	   1.440
10	546.00	   1.880
11	591.00	   1.400
12	637.00	   1.720
13	687.00	   1.080
14	738.00	   1.840
15	792.00	   1.640
16	849.00	   2.640
17	908.00	   1.520
18	971.00	   2.400
19	1036.00	   1.920
20	1105.00	   1.960
21	1177.00	   1.600
22	1253.00	   1.240
23	1332.00	   1.840
24	1415.00	   1.320
25	1502.00	   2.120
26	1594.00	   2.360
27	1690.00	   2.160
28	1790.00	   2.000
29	1896.00	   1.400
30	2007.00	   1.840
31	2123.00	   1.640
32	2245.00	   1.360
33	2373.00	   0.960
34	2507.00	   1.440
35	2648.00	   1.840
36	2796.00	   1.440
37	2950.00	   1.240
38	3113.00	   1.480
39	3283.00	   1.960
40	3462.00	   2.160
41	3650.00	   1.440
42	3846.00	   2.040
43	4053.00	   1.280
44	4269.00	   1.640
45	4496.00	   2.200
46	4735.00	   5.040
47	4984.00	   6.800
48	5247.00	  11.680
49	5522.00	  13.840
50	5810.00	  14.000
51	6113.00	  13.480
52	6430.00	  13.800
53	6763.00	  12.560
54	7112.00	  11.880
55	7479.00	   9.480
56	7863.00	   6.680
57	8266.00	   5.080
58	8689.00	   2.840
59	9133.00	   2.680
60	9598.00	   1.760
61	10086.00	   1.640
62	10599.00	   2.280
63	11136.00	   2.440
64	11699.00	   2.520
65	12290.00	   1.760
66	12911.00	   1.640
67	13561.00	   1.240
68	14243.00	   1.320
69	14959.00	   1.400
70	15710.00	   2.400
71	16498.00	   1.960
72	17324.00	   1.880
73	18191.00	   2.240
74	19100.00	   1.640
75	20054.00	   1.160
76	21055.00	   1.440
77	22104.00	   1.840
78	23205.00	   1.960
79	24360.00	   1.520
80	25572.00	   1.440
81	26842.00	   2.320
82	28176.00	   1.560
83	29574.00	   3.000
84	31041.00	   1.360
85	32580.00	   2.000
86	34194.00	   1.600
87	35888.00	   1.920
88	37664.00	   2.160
89	39528.00	   1.240
90	41482.00	   1.680
91	43533.00	   2.400
92	45684.00	   2.080
93	47940.00	   1.640
94	50307.00	   1.320
95	52790.00	   1.760
96	55395.00	   1.320
97	58127.00	   1.200
98	60993.00	   2.000
99	63999.00	   1.680
