-91.714980788  -2.05761316872
-84.2518700407  2.05761316872
-82.0419252893  2.05761316872
-78.9691471705  32.9218106996
-77.2571220699  82.304526749
-76.0657526772  160.49382716
-73.239660778  218.106995885
-71.7856899257  283.950617284
-70.1282313621  283.950617284
-68.7242798354  304.526748971
-66.5052406612  312.757201646
-65.1103835573  325.102880658
-61.5851579019  265.432098765
-59.907236887  283.950617284
-58.7931700884  292.181069959
-55.2361139531  261.316872428
-52.4759566196  259.259259259
-50.5627174135  240.740740741
-48.6312893618  238.683127572
-47.519496169  244.855967078
-45.0446763522  234.567901235
-40.9010299434  234.567901235
-39.8051519905  226.33744856
-37.8737239388  224.279835391
-35.3829888821  228.395061728
-32.6364731828  213.991769547
-30.6868562854  228.395061728
-28.5064684082  201.646090535
-25.7372166519  207.818930041
-24.8880249187  226.33744856
