8.51463877622  19.0473031248
9.08020444421  31.735553639
9.46708288697  44.4039010151
10.206929727  42.8912625224
10.8836081684  50.8425661779
11.5578803812  46.1586943541
12.322656517  49.3730511511
13.1323121514  35.2186027997
14.417887629  6.8798513899
16.1402943239  3.8214025078
17.6663501694  3.90101506004
18.1574609075  46.5567571154
18.4468115075  76.570689312
19.3152521004  109.769123598
20.0514233636  100.328401778
20.8156526676  90.8876799575
22.2643524788  71.9996019372
23.4626421601  60.9931665893
24.9191853277  61.0462416241
25.9623882104  45.2929078485
28.2039806896  45.3658860214
30.0702165958  48.5802428183
