9.43151308954  44.4005838254
9.79796651064  63.3815431566
10.023764145  71.2963577257
10.3671185788  63.4313010018
10.7665107133  69.7804020434
11.3495722274  71.4058249851
12.1982903537  95.153585882
12.6632095157  85.7128640616
13.243092108  69.9628474756
13.6355313308  33.6727924103
13.9896215611  5.27433158628
16.322303766  0.673389504412
23.6952794011  4.15975585484
24.9864189837  18.4170370862
25.8105810339  111.60352949
27.0364046012  160.591786638
28.3833576057  148.003051815
30.4575455563  108.591521263
31.7439216477  107.049028063
32.2152971258  94.4304385325
33.0754525493  94.4536588602
34.3387939622  88.1709016122
35.7919311203  89.7863729848
