# HSR ANF raster plot
0 0 0      5.360
0 0 0      8.280
0 0 0     40.320
0 0 0     53.700
0 0 0     66.200
0 0 0     76.540
0 1 1     36.580
0 1 1     73.240
0 2 2      2.500
0 2 2     34.640
0 2 2     77.980
0 3 3      5.420
0 3 3     71.660
0 4 4     30.220
0 4 4     37.400
0 4 4     69.460
0 4 4     78.720
0 5 5     20.540
0 5 5     31.660
0 5 5     74.440
0 6 6     12.100
0 6 6     18.300
0 6 6     34.400
0 6 6     42.300
0 6 6     51.000
0 6 6     69.620
0 7 7     30.780
0 7 7     72.320
0 8 8     34.600
0 9 9      8.660
0 9 9     17.420
0 9 9     20.820
0 9 9     53.100
0 9 9     62.760
0 10 10     41.540
0 11 11     18.040
0 11 11     36.000
0 11 11     75.660
0 12 12     15.480
0 12 12     37.280
0 12 12     74.900
0 13 13     14.780
0 13 13     24.640
0 14 14     32.040
0 14 14     62.080
0 14 14     70.980
0 15 15      7.180
0 15 15     15.920
0 15 15     30.700
0 16 16     13.140
0 16 16     27.540
0 16 16     32.120
0 17 17      7.440
0 17 17     39.540
0 17 17     70.600
0 17 17     76.120
0 18 18     19.300
0 18 18     44.500
0 18 18     47.160
0 18 18     54.760
0 18 18     75.940
0 19 19     36.240
0 19 19     45.480
0 19 19     47.940
0 19 19     67.220
0 19 19     74.320
0 19 19     79.400
1 0 20     52.180
1 1 21     30.120
1 1 21     42.320
1 1 21     54.340
1 2 22     14.640
1 2 22     33.820
1 2 22     52.400
1 2 22     53.540
1 2 22     59.060
1 3 23     19.080
1 4 24      8.020
1 4 24     48.600
1 5 25     50.380
1 5 25     57.340
1 6 26     35.080
1 7 27      3.200
1 7 27     21.640
1 7 27     41.240
1 7 27     66.800
1 8 28     14.280
1 8 28     57.060
1 8 28     71.320
1 9 29     30.360
1 9 29     48.280
1 9 29     54.140
1 9 29     60.760
1 10 30     37.160
1 10 30     63.620
1 11 31      1.640
1 11 31      8.280
1 11 31     52.480
1 12 32      5.080
1 12 32     12.880
1 13 33     15.660
1 13 33     51.900
1 14 34     12.080
1 14 34     44.840
1 14 34     56.160
1 14 34     64.260
1 14 34     68.760
1 16 36     50.020
1 16 36     61.320
1 17 37     10.640
1 17 37     29.560
1 17 37     34.820
