0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.109684
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.129536
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.124564
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.139136
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.132279
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.11925
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.125707
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.129536
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.14628
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.135257
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.138072
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.137922
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.134421
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.131743
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.14628
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.147365
0.00387006	0.00175949	0.001444	7.15844e-05	0.000911683	0.000830578	0.000792384	0.10621
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.137136
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.136393
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.144221
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.129536
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.124564
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.139136
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.132279
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.128686
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.135257
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.126457
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.134043
0.00387006	0.00175949	0.001444	0.000715844	0.000911683	0.000830578	0.000792384	0.138072
0.00387006	0.00175949	0.001444	0.00715844	0.000911683	0.000830578	0.000792384	0.131221
0.00170738	6.16114e-05	0.00110021	0.00277216	0.00255618	0.000276705	0.000460533	0.772964
0.00180738	6.16114e-05	0.00110021	0.00277216	0.00255618	0.000276705	0.000460533	0.772964
0.00190738	6.16114e-05	0.00110021	0.00277216	0.00255618	0.000276705	0.000460533	0.772964
0.00190738	0.000161611	0.00110021	0.00277216	0.00255618	0.000276705	0.000460533	0.772964
0.00190738	0.000261611	0.00110021	0.00277216	0.00255618	0.000276705	0.000460533	0.772964
0.00190738	0.000261611	0.00120021	0.00277216	0.00255618	0.000276705	0.000460533	0.772964
0.00190738	0.000261611	0.00130021	0.00277216	0.00255618	0.000276705	0.000460533	0.772964
0.00190738	0.000261611	0.00130021	0.00287216	0.00255618	0.000276705	0.000460533	0.772964
0.00190738	0.000261611	0.00130021	0.00297216	0.00255618	0.000276705	0.000460533	0.770136
0.00190738	0.000261611	0.00130021	0.000272161	0.00255618	0.000276705	0.000460533	0.214936
0.00190738	0.000261611	0.00130021	0.000272161	0.00265618	0.000276705	0.000460533	0.294221
0.00190738	0.000261611	0.00130021	0.000272161	0.00245618	0.000276705	0.000460533	0.275364
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000460533	0.20165
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000376705	0.000460533	0.350536
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000176705	0.000460533	0.291907
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000264447	0.000460533	0.277164
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000270576	0.000460533	0.218964
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.00027364	0.000460533	0.28385
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000560533	0.326707
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000360533	0.236421
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000432288	0.260164
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.00044641	0.221279
0.00190738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000453471	0.214136
0.00200738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000460533	0.312336
0.00180738	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000460533	0.229421
0.00187744	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000460533	0.216736
0.00189241	0.000261611	0.00130021	0.000272161	0.00254943	0.000276705	0.000460533	0.258021
