0.00002741	0.00008195	980.77753699
0.00002741	0.00008581	978.84523392
0.00002741	0.00008985	976.83000805
0.00002741	0.00009409	974.72868201
0.00002741	0.00009852	972.53799151
0.00002741	0.00010317	970.25458632
0.00002741	0.00010803	967.87503160
0.00002741	0.00011312	965.39580970
0.00002741	0.00011845	962.81332234
0.00002741	0.00012403	960.12389341
0.00002741	0.00012988	957.32377224
0.00002741	0.00013600	954.40913750
0.00002741	0.00014241	951.37610175
0.00002741	0.00014912	948.22071656
0.00002741	0.00015615	944.93897856
0.00002741	0.00016351	941.52683597
0.00002741	0.00017121	937.98019623
0.00002741	0.00017928	934.29493424
0.00002741	0.00018773	930.46690164
0.00002741	0.00019658	926.49193693
0.00002741	0.00020585	922.36587658
0.00002741	0.00021555	918.08456714
0.00002741	0.00022570	913.64387833
0.00002741	0.00023634	909.03971723
0.00002741	0.00024748	904.26804344
0.00002741	0.00025914	899.32488537
0.00002741	0.00027136	894.20635754
0.00002741	0.00028415	888.90867898
0.00002741	0.00029754	883.42819257
0.00002741	0.00031156	877.76138546
0.00002741	0.00032624	871.90491038
0.00002741	0.00034162	865.85560789
0.00002741	0.00035772	859.61052935
0.00002741	0.00037458	853.16696071
0.00002741	0.00039223	846.52244685
0.00002741	0.00041072	839.67481645
0.00002741	0.00043007	832.62220721
0.00002741	0.00045034	825.36309118
0.00002741	0.00047156	817.89630024
0.00002741	0.00049379	810.22105129
0.00002741	0.00051706	802.33697113
0.00002741	0.00054143	794.24412063
0.00002741	0.00056695	785.94301820
0.00002741	0.00059366	777.43466197
0.00002741	0.00062164	768.72055082
0.00002741	0.00065094	759.80270355
0.00002741	0.00068162	750.68367635
0.00002741	0.00071374	741.36657800
0.00002741	0.00074738	731.85508263
0.00002741	0.00078260	722.15343981
0.00002741	0.00081949	712.26648165
0.00002741	0.00085811	702.19962682
0.00002741	0.00089855	691.95888102
0.00002741	0.00094089	681.55083400
0.00002741	0.00098524	670.98265283
0.00002741	0.00103167	660.26207124
0.00002741	0.00108029	649.39737514
0.00002741	0.00113120	638.39738409
0.00002741	0.00118452	627.27142882
0.00002741	0.00124034	616.02932486
0.00002741	0.00129880	604.68134232
0.00002741	0.00136001	593.23817203
0.00002741	0.00142410	581.71088825
0.00002741	0.00149122	570.11090806
0.00002741	0.00156150	558.44994795
0.00002741	0.00163509	546.73997776
0.00002741	0.00171215	534.99317235
0.00002741	0.00179284	523.22186159
0.00002741	0.00187733	511.43847882
0.00002741	0.00196581	499.65550850
0.00002741	0.00205845	487.88543336
0.00002741	0.00215547	476.14068151
0.00002741	0.00225705	464.43357415
0.00002741	0.00236342	452.77627415
0.00002741	0.00247481	441.18073607
0.00002741	0.00259144	429.65865802
0.00002741	0.00271357	418.22143577
0.00002741	0.00284146	406.88011946
0.00002741	0.00297537	395.64537326
0.00002741	0.00311560	384.52743827
0.00002741	0.00326243	373.53609890
0.00002741	0.00341618	362.68065288
0.00002741	0.00357718	351.96988520
0.00002741	0.00374577	341.41204582
0.00002741	0.00392230	331.01483148
0.00002741	0.00410715	320.78537138
0.00002741	0.00430072	310.73021689
0.00002741	0.00450341	300.85533501
0.00002741	0.00471564	291.16610559
0.00002741	0.00493789	281.66732215
0.00002741	0.00517060	272.36319599
0.00002741	0.00541428	263.25736357
0.00002741	0.00566945	254.35289675
0.00002741	0.00593664	245.65231574
0.00002741	0.00621643	237.15760448
0.00002741	0.00650940	228.87022813
0.00002741	0.00681618	220.79115251
0.00002741	0.00713742	212.92086510
0.00002741	0.00747379	205.25939739
0.00002741	0.00782602	197.80634834
0.00002741	0.00819485	190.56090866
0.00002741	0.00858106	183.52188570
0.00002741	0.00898547	176.68772865
0.00002741	0.00940895	170.05655400
0.00002741	0.00985238	163.62617092
0.00002741	0.01031670	157.39410644
0.00002741	0.01080292	151.35763028
0.00002741	0.01131204	145.51377915
0.00002741	0.01184516	139.85938050
0.00002741	0.01240341	134.39107545
0.00002741	0.01298796	129.10534098
0.00002741	0.01360007	123.99851118
0.00002741	0.01424102	119.06679758
0.00002741	0.01491218	114.30630846
0.00002741	0.01561496	109.71306717
0.00002741	0.01635088	105.28302936
0.00002741	0.01712147	101.01209917
0.00002741	0.01792838	96.89614437
0.00002741	0.01877332	92.93101045
0.00002741	0.01965808	89.11253366
0.00002741	0.02058453	85.43655303
0.00002741	0.02155465	81.89892143
0.00002741	0.02257049	78.49551564
0.00002741	0.02363421	75.22224553
0.00002741	0.02474805	72.07506233
0.00002741	0.02591439	69.04996606
0.00002741	0.02713570	66.14301217
0.00002741	0.02841456	63.35031742
0.00002741	0.02975370	60.66806502
0.00002741	0.03115595	58.09250911
0.00002741	0.03262429	55.61997861
0.00002741	0.03416182	53.24688052
0.00002741	0.03577182	50.96970255
0.00002741	0.03745769	48.78501542
0.00002741	0.03922302	46.68947454
0.00002741	0.04107154	44.67982135
0.00002741	0.04300718	42.75288419
0.00002741	0.04503405	40.90557894
0.00002741	0.04715644	39.13490915
0.00002741	0.04937885	37.43796605
0.00002741	0.05170601	35.81192818
0.00002741	0.05414284	34.25406084
0.00002741	0.05669451	32.76171527
0.00002741	0.05936644	31.33232771
0.00002741	0.06216429	29.96341827
0.00002741	0.06509401	28.65258957
0.00002741	0.06816179	27.39752543
0.00002741	0.07137416	26.19598927
0.00002741	0.07473792	25.04582252
0.00002741	0.07826021	23.94494296
0.00002741	0.08194850	22.89134291
0.00002741	0.08581061	21.88308747
0.00002741	0.08985474	20.91831267
0.00002741	0.09408947	19.99522358
0.00002741	0.09852377	19.11209243
0.00002741	0.10316705	18.26725670
0.00002741	0.10802916	17.45911723
0.00002741	0.11312042	16.68613631
0.00002741	0.11845162	15.94683579
0.00002741	0.12403407	15.23979518
0.00002741	0.12987962	14.56364984
0.00002741	0.13600066	13.91708908
0.00002741	0.14241017	13.29885443
0.00002741	0.14912176	12.70773780
0.00002741	0.15614965	12.14257975
0.00002741	0.16350875	11.60226782
0.00002741	0.17121468	11.08573482
0.00002741	0.17928378	10.59195719
0.00002741	0.18773317	10.11995346
0.00002741	0.19658076	9.66878263
0.00002741	0.20584533	9.23754270
0.00002741	0.21554652	8.82536922
0.00002741	0.22570491	8.43143381
0.00002741	0.23634206	8.05494281
0.00002741	0.24748051	7.69513593
0.00002741	0.25914391	7.35128496
0.00002741	0.27135699	7.02269248
0.00002741	0.28414565	6.70869069
0.00002741	0.29753702	6.40864019
0.00002741	0.31155951	6.12192885
0.00002741	0.32624285	5.84797073
0.00002741	0.34161821	5.58620501
0.00002741	0.35771818	5.33609497
0.00002741	0.37457692	5.09712700
0.00002741	0.39223018	4.86880963
0.00002741	0.41071542	4.65067266
0.00002741	0.43007184	4.44226625
0.00002741	0.45034050	4.24316009
0.00002741	0.47156440	4.05294255
0.00002741	0.49378854	3.87121992
0.00002741	0.51706008	3.69761569
0.00002741	0.54142837	3.53176974
0.00002741	0.56694510	3.37333774
0.00002741	0.59366440	3.22199041
0.00002741	0.62164294	3.07741291
0.00002741	0.65094007	2.93930421
0.00002741	0.68161793	2.80737654
0.00002741	0.71374160	2.68135475
0.00002741	0.74737920	2.56097582
0.00002741	0.78260210	2.44598834
0.00002741	0.81948500	2.33615197

0.00002871	0.00008195	963.85610362
0.00002871	0.00008581	961.98983828
0.00002871	0.00008985	960.04334893
0.00002871	0.00009409	958.01354916
0.00002871	0.00009852	955.89726698
0.00002871	0.00010317	953.69124558
0.00002871	0.00010803	951.39214452
0.00002871	0.00011312	948.99654127
0.00002871	0.00011845	946.50093320
0.00002871	0.00012403	943.90174015
0.00002871	0.00012988	941.19530738
0.00002871	0.00013600	938.37790917
0.00002871	0.00014241	935.44575308
0.00002871	0.00014912	932.39498467
0.00002871	0.00015615	929.22169314
0.00002871	0.00016351	925.92191752
0.00002871	0.00017121	922.49165377
0.00002871	0.00017928	918.92686257
0.00002871	0.00018773	915.22347807
0.00002871	0.00019658	911.37741750
0.00002871	0.00020585	907.38459166
0.00002871	0.00021555	903.24091645
0.00002871	0.00022570	898.94232535
0.00002871	0.00023634	894.48478287
0.00002871	0.00024748	889.86429915
0.00002871	0.00025914	885.07694545
0.00002871	0.00027136	880.11887075
0.00002871	0.00028415	874.98631944
0.00002871	0.00029754	869.67564990
0.00002871	0.00031156	864.18335421
0.00002871	0.00032624	858.50607863
0.00002871	0.00034162	852.64064520
0.00002871	0.00035772	846.58407396
0.00002871	0.00037458	840.33360604
0.00002871	0.00039223	833.88672737
0.00002871	0.00041072	827.24119285
0.00002871	0.00043007	820.39505108
0.00002871	0.00045034	813.34666917
0.00002871	0.00047156	806.09475770
0.00002871	0.00049379	798.63839566
0.00002871	0.00051706	790.97705497
0.00002871	0.00054143	783.11062455
0.00002871	0.00056695	775.03943363
0.00002871	0.00059366	766.76427413
0.00002871	0.00062164	758.28642170
0.00002871	0.00065094	749.60765534
0.00002871	0.00068162	740.73027529
