# Tstellate cell raster plot
0 0 0     28.900
0 0 0     56.700
1 0 1     18.000
1 0 1     24.600
1 0 1     64.000
2 0 2     11.800
2 0 2     53.400
2 0 2     63.600
3 0 3     40.500
4 0 4     41.900
4 0 4     46.500
4 0 4     69.400
5 0 5      4.000
5 0 5     41.700
6 0 6     45.600
7 0 7     11.700
7 0 7     28.700
7 0 7     55.400
8 0 8     51.400
8 0 8     70.000
9 0 9      3.000
9 0 9     23.900
10 0 10      4.800
10 0 10     37.400
10 0 10     69.000
11 0 11     50.800
11 0 11     73.500
12 0 12     21.100
12 0 12     39.600
13 0 13      7.000
13 0 13     31.600
13 0 13     61.500
13 0 13     79.500
14 0 14     17.500
14 0 14     45.500
14 0 14     54.000
14 0 14     64.800
15 0 15      5.200
15 0 15     43.600
16 0 16      6.700
16 0 16     12.500
16 0 16     22.600
16 0 16     31.800
16 0 16     39.800
16 0 16     52.800
16 0 16     67.500
17 0 17     30.000
17 0 17     52.800
17 0 17     68.000
18 0 18     10.200
18 0 18     67.400
19 0 19     21.300
19 0 19     44.600
20 0 20     39.500
20 0 20     77.400
21 0 21     24.800
21 0 21     60.600
22 0 22      8.000
22 0 22     36.000
22 0 22     50.200
22 0 22     62.100
23 0 23     34.600
23 0 23     63.300
24 0 24     15.800
24 0 24     50.100
25 0 25      7.300
25 0 25     25.100
26 0 26     14.000
26 0 26     59.800
26 0 26     78.900
27 0 27     79.600
28 0 28     29.000
28 0 28     56.600
28 0 28     66.100
29 0 29     75.300
30 0 30     36.200
30 0 30     56.900
30 0 30     60.800
31 0 31     57.500
31 0 31     70.600
33 0 33     29.600
34 0 34     70.600
35 0 35     29.000
35 0 35     42.400
35 0 35     62.700
36 0 36     57.800
37 0 37     33.700
38 0 38     46.300
39 0 39      7.100
39 0 39     45.900
40 0 40     23.300
40 0 40     35.800
40 0 40     45.900
40 0 40     76.100
41 0 41     25.500
42 0 42      7.600
42 0 42     30.300
46 0 46     41.000
46 0 46     57.200
47 0 47     32.400
48 0 48     18.400
48 0 48     48.900
48 0 48     60.400
49 0 49     29.300
49 0 49     33.500
49 0 49     38.200
49 0 49     44.600
49 0 49     59.400
49 0 49     63.300
49 0 49     69.600
49 0 49     72.700
50 0 50      8.300
50 0 50     28.300
50 0 50     36.300
50 0 50     40.400
50 0 50     47.400
50 0 50     53.200
50 0 50     59.200
50 0 50     63.600
50 0 50     71.700
51 0 51     10.400
51 0 51     28.100
51 0 51     35.900
51 0 51     39.600
51 0 51     45.800
51 0 51     59.400
51 0 51     64.300
51 0 51     71.700
52 0 52     30.600
52 0 52     49.700
52 0 52     61.800
52 0 52     76.500
53 0 53     68.100
54 0 54     34.400
54 0 54     67.100
55 0 55      2.800
55 0 55     38.600
55 0 55     54.100
55 0 55     72.800
56 0 56     21.900
57 0 57     24.200
57 0 57     41.400
57 0 57     70.300
59 0 59      8.300
59 0 59     34.500
59 0 59     49.000
59 0 59     75.200
60 0 60     10.800
60 0 60     46.100
61 0 61     40.600
62 0 62     72.900
63 0 63     10.000
63 0 63     53.500
63 0 63     62.300
63 0 63     74.600
64 0 64     20.900
64 0 64     30.500
64 0 64     39.300
64 0 64     79.200
65 0 65      5.400
65 0 65     14.600
65 0 65     24.800
65 0 65     53.500
66 0 66      4.400
66 0 66     21.000
66 0 66     36.700
66 0 66     49.300
66 0 66     70.500
67 0 67     12.100
67 0 67     27.000
68 0 68      5.800
68 0 68     58.700
69 0 69     35.900
70 0 70     16.100
70 0 70     37.500
70 0 70     55.000
70 0 70     70.000
71 0 71     29.600
72 0 72     37.800
72 0 72     53.000
72 0 72     60.100
74 0 74     21.100
74 0 74     69.400
75 0 75     19.000
75 0 75     48.100
75 0 75     78.900
76 0 76     19.200
76 0 76     47.700
78 0 78     32.100
78 0 78     60.300
79 0 79     51.000
81 0 81      9.300
81 0 81     41.000
81 0 81     51.800
81 0 81     60.600
81 0 81     79.400
82 0 82     15.800
82 0 82     22.300
82 0 82     59.000
83 0 83      5.800
83 0 83     35.500
83 0 83     45.700
83 0 83     62.000
83 0 83     74.300
84 0 84     20.300
86 0 86      6.300
86 0 86     35.600
87 0 87      4.500
87 0 87     23.800
87 0 87     35.400
87 0 87     58.400
88 0 88      7.100
88 0 88     36.700
88 0 88     63.000
89 0 89      7.900
90 0 90      9.200
90 0 90     46.100
91 0 91     21.400
91 0 91     24.700
91 0 91     58.300
92 0 92     24.200
93 0 93      9.300
93 0 93     29.900
93 0 93     63.700
94 0 94     31.100
96 0 96     12.900
98 0 98      5.200
98 0 98     34.000
98 0 98     64.000
98 0 98     73.900
99 0 99     46.300
99 0 99     59.400
