-7.2795  1.1605
-2.00  7.6577
7.50310  21.9843
13.3105  29.7891
22.8136  40.1683
28.0931  54.5603
32.8447  66.3288
37.5962  70.2026
42.3478 79.3396
42.3478 80.6554
47.0993 80.5818
52.9068  89.7025
62.4099  106.660
72.4409  98.6106
77.1925  114.326
82.4720  123.455
87.2236  122.066
