# TStellate2_CS Optimisation
# 20130903+16:37:26
 
#param.w.x[lsr][ts] = 0.0017991	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.0004908	[1e-07,0.3]
#param.w.x[ds][ts] = 7.3372e-05	[1e-07,0.3]
#param.w.x[tv][ts] = 0.00017319	[1e-07,0.3]
#param.w.x[glg][ts] = 8.9534e-06	[1e-07,0.3]
# final error=19.467655
# Threshold level 20 
# Threshold rate 500 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# CV RMS errors:	6.224	5.281	2.994	
# CV Penalties :	0	0	0	0	0	0.1283	0.3197	0	0	0	0	0.2054	0.2222	0	0	0	0	0	0	0.07291	0	
# IV RMS errors:	1.906	1.988	0.1259	
# IV Penalties :	
# Final Error  19.4677   19.4677
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
-8.00	-56.786345	-56.756454	-58.139029
-7.90	-56.647407	-56.766836	-58.051974
-7.80	-56.442616	-56.733852	-57.980563
-7.70	-55.912328	-56.705792	-57.920746
-7.60	-55.782044	-56.677633	-57.860431
-7.50	-55.748215	-56.652790	-57.775036
-7.40	-56.307496	-56.609489	-57.672060
-7.30	-56.823439	-56.515743	-57.575872
-7.20	-57.178528	-56.352580	-57.470766
-7.10	-57.353429	-56.067155	-57.386920
-7.00	-57.455508	-55.527170	-57.317287
-6.90	-57.495260	-54.700145	-57.236133
-6.80	-57.528659	-54.545159	-57.070899
-6.70	-57.531039	-54.859773	-56.685684
-6.60	-57.521828	-55.900807	-56.157449
-6.50	-57.514540	-56.786951	-56.149174
-6.40	-57.510789	-57.401443	-56.319163
-6.30	-57.520187	-57.766141	-56.878106
-6.20	-57.517541	-57.995393	-57.264986
-6.10	-57.536363	-58.125161	-57.410640
-6.00	-57.561071	-58.185428	-57.296760
-5.90	-57.601161	-58.201710	-56.786592
-5.80	-57.622154	-58.208242	-56.771691
-5.70	-57.615125	-58.197632	-56.785945
-5.60	-57.599241	-58.195485	-57.363460
-5.50	-57.585244	-58.129468	-57.846892
-5.40	-57.553586	-58.075442	-58.147675
-5.30	-57.487370	-57.989134	-58.311851
-5.20	-57.418812	-57.900966	-58.374024
-5.10	-57.378794	-57.839577	-58.365608
-5.00	-57.360217	-57.767671	-58.285929
-4.90	-57.316006	-57.695447	-58.228021
-4.80	-57.275919	-57.643807	-58.166462
-4.70	-57.259191	-57.577050	-58.112261
-4.60	-57.199798	-57.539139	-58.055002
-4.50	-57.137635	-57.470406	-57.994165
-4.40	-57.074311	-57.400473	-57.962611
-4.30	-57.041083	-57.329224	-57.900899
-4.20	-57.038660	-57.267216	-57.844904
-4.10	-56.972478	-57.201394	-57.783474
-4.00	-56.915129	-57.161553	-57.717709
-3.90	-56.846299	-57.120728	-57.657554
-3.80	-56.724102	-57.070421	-57.575839
-3.70	-56.635955	-56.974714	-57.490158
-3.60	-56.552226	-56.857366	-57.349056
-3.50	-56.461648	-56.661268	-57.192899
-3.40	-56.376489	-56.272998	-56.941763
-3.30	-56.314434	-55.739579	-56.352272
-3.20	-56.278567	-55.624029	-56.092883
-3.10	-56.224940	-55.656289	-56.011743
-3.00	-56.177219	-56.148160	-56.425413
-2.90	-56.130901	-56.336889	-56.898050
-2.80	-56.074180	-55.965982	-57.194822
-2.70	-56.028835	-56.026055	-57.322819
-2.60	-55.998153	-56.061744	-57.338457
-2.50	-55.994406	-56.605855	-57.278559
-2.40	-55.977783	-57.134137	-57.118441
-2.30	-55.908811	-57.459314	-56.735333
-2.20	-55.814248	-57.579724	-56.219546
-2.10	-55.585191	-57.623360	-56.199848
-2.00	-54.984470	-57.646874	-56.401631
-1.90	-54.981158	-57.636751	-57.014072
-1.80	-54.990233	-57.595435	-57.481674
-1.70	-55.622707	-57.553558	-57.750851
-1.60	-56.128996	-57.480205	-57.870521
-1.50	-56.439520	-57.421799	-57.915129
-1.40	-56.591704	-57.392248	-57.894686
-1.30	-56.617117	-57.333202	-57.879405
-1.20	-56.605920	-57.281292	-57.809636
-1.10	-56.604259	-57.194710	-57.727836
-1.00	-56.602175	-57.075750	-57.613019
-0.90	-56.592973	-56.962932	-57.506525
-0.80	-56.574930	-56.833660	-57.429955
-0.70	-56.509854	-56.699442	-57.342881
-0.60	-56.433493	-56.530815	-57.267026
-0.50	-56.347373	-56.145063	-57.182877
-0.40	-56.213312	-55.557362	-57.102988
-0.30	-56.017114	-55.473919	-56.983309
-0.20	-55.653855	-55.488966	-56.749586
-0.10	-54.851834	-56.097056	-56.223723
0.00	-54.165947	-56.575788	-55.918851
0.10	-54.094371	-56.868469	-55.855624
0.20	-54.584277	-56.979126	-56.205428
0.30	-55.623068	-57.030017	-56.644323
0.40	-56.426362	-57.046112	-56.846940
0.50	-56.953084	-57.044076	-56.677827
0.60	-57.236813	-57.060776	-56.369879
0.70	-57.393917	-57.060131	-56.360081
0.80	-57.501465	-57.060711	-56.565196
0.90	-57.532872	-57.079326	-57.035304
1.00	-57.547984	-57.098368	-57.347911
1.10	-57.563526	-57.127443	-57.519835
1.20	-57.564288	-57.095929	-57.623340
1.30	-57.560282	-57.057102	-57.644308
1.40	-57.515664	-56.975575	-57.570448
1.50	-57.492589	-56.887355	-57.359782
1.60	-57.484107	-56.794254	-56.865427
1.70	-57.486403	-56.692177	-56.581446
1.80	-57.486763	-56.549660	-56.517088
1.90	-57.505247	-56.387666	-56.943706
2.00	-57.496131	-56.117252	-57.431422
2.10	-57.485517	-55.563908	-57.690150
2.20	-57.465107	-55.212126	-57.793863
2.30	-57.462040	-54.919387	-57.783008
2.40	-57.468750	-54.660838	-57.728734
2.50	-57.465551	-55.076909	-57.690111
2.60	-57.470751	-55.338041	-57.602899
2.70	-57.471124	-56.068013	-57.553563
2.80	-57.487641	-56.519533	-57.517878
2.90	-57.487572	-56.465776	-57.484692
3.00	-57.452769	-56.426215	-57.440986
3.10	-57.421717	-56.519037	-57.394128
3.20	-57.411809	-57.035224	-57.313981
3.30	-57.376238	-57.591687	-57.201221
3.40	-57.307320	-57.954508	-57.066912
3.50	-57.240560	-58.149871	-56.906914
3.60	-57.127187	-58.243902	-56.553411
3.70	-57.016481	-58.279693	-56.003089
3.80	-56.881639	-58.269843	-55.941261
3.90	-56.653341	-58.254733	-55.915963
4.00	-56.217148	-58.215402	-56.570212
4.10	-55.871027	-58.189528	-56.966464
4.20	-55.810313	-58.154396	-57.242743
4.30	-56.074174	-58.112005	-57.384674
4.40	-56.471411	-58.024811	-57.421925
4.50	-56.583436	-57.957378	-57.420538
4.60	-56.194800	-57.872234	-57.405957
4.70	-56.319980	-57.784353	-57.395504
4.80	-56.364733	-57.695809	-57.388608
4.90	-57.000780	-57.609790	-57.383449
5.00	-57.524295	-57.566352	-57.359509
5.10	-57.867712	-57.523515	-57.301935
5.20	-58.051793	-57.492210	-57.260574
5.30	-58.133536	-57.459296	-57.259192
5.40	-58.091830	-57.424663	-57.259268
5.50	-58.039148	-57.389389	-57.290095
5.60	-57.979972	-57.317293	-57.334142
5.70	-57.897315	-57.287313	-57.329467
5.80	-57.817909	-57.247439	-57.327701
5.90	-57.761415	-57.211001	-57.349467
6.00	-57.636435	-57.186709	-57.268334
6.10	-57.547050	-57.091935	-56.933196
6.20	-57.450278	-56.932908	-56.507172
6.30	-57.338740	-56.701481	-55.860479
6.40	-57.227436	-56.229919	-55.065477
6.50	-57.005651	-55.522063	-54.043197
6.60	-56.749991	-54.707053	-52.727277
6.70	-56.414031	-53.805114	-50.871417
6.80	-55.931912	-52.627616	-48.256691
6.90	-55.251349	-50.890923	-45.443353
7.00	-54.158410	-48.439080	-40.742804
7.10	-52.346926	-45.824906	-34.887557
7.20	-50.887180	-41.828299	-29.548307
7.30	-49.118432	-35.734272	-25.825153
7.40	-47.201642	-29.970221	-28.780864
7.50	-43.678773	-25.026070	-34.562797
7.60	-38.775942	-27.726951	-43.521410
7.70	-32.989889	-33.913107	-51.269235
7.80	-29.615910	-43.200873	-56.488902
7.90	-28.673715	-51.382093	-59.667978
8.00	-33.301217	-56.763732	-61.269062
8.10	-39.679289	-60.042276	-61.834238
8.20	-46.832608	-61.654548	-61.837078
8.30	-53.281745	-62.341534	-61.584943
8.40	-57.136740	-62.329542	-61.178530
8.50	-59.538292	-61.978445	-60.640209
8.60	-60.517239	-61.548872	-60.035034
8.70	-60.823884	-60.988582	-59.535908
8.80	-60.792038	-60.413880	-58.819157
8.90	-60.667609	-59.921507	-58.092749
9.00	-60.528032	-59.355743	-57.167995
9.10	-60.431567	-58.706624	-56.134947
9.20	-60.293423	-58.001201	-54.994608
9.30	-60.057244	-57.354856	-53.481139
9.40	-59.697944	-56.648054	-51.839282
9.50	-59.347538	-55.494846	-50.212573
9.60	-58.958608	-53.881058	-48.771129
9.70	-58.688533	-52.768677	-46.681294
9.80	-58.349601	-51.298851	-45.071102
9.90	-57.741693	-49.945186	-43.885292
10.00	-56.990422	-48.273893	-43.187996
10.10	-56.224645	-46.122871	-43.680104
10.20	-55.354068	-44.064029	-42.704225
10.30	-54.252463	-42.191493	-41.962526
10.40	-52.968841	-39.576832	-42.207742
10.50	-51.976666	-38.742113	-43.954360
10.60	-50.751757	-39.407190	-45.825490
10.70	-49.686380	-41.673247	-47.936270
10.80	-47.365921	-44.743656	-48.031396
10.90	-46.382293	-47.545950	-48.415617
11.00	-44.322032	-48.741350	-50.013763
11.10	-42.730682	-50.460971	-51.405337
11.20	-39.872364	-51.867522	-53.266156
11.30	-38.271258	-53.172214	-54.853191
11.40	-38.755385	-54.328639	-55.452903
11.50	-42.213788	-54.409108	-55.966738
11.60	-47.108781	-54.175184	-55.945714
11.70	-51.081971	-54.575109	-55.715036
11.80	-52.671704	-54.481277	-55.117099
11.90	-52.430019	-54.978277	-53.970506
12.00	-52.133528	-55.259319	-52.288381
12.10	-52.478304	-54.632072	-50.590673
12.20	-52.877050	-54.055912	-48.545568
12.30	-53.186444	-53.379012	-47.692259
12.40	-53.466289	-52.953354	-47.258676
12.50	-54.207229	-52.306219	-46.751285
12.60	-55.258105	-50.513481	-45.610439
12.70	-56.173532	-48.647948	-44.134249
12.80	-56.274464	-46.604483	-42.356632
12.90	-55.857432	-46.235666	-42.664592
13.00	-55.547336	-46.136409	-43.309225
13.10	-55.197040	-46.890114	-45.740928
13.20	-55.142311	-46.796141	-47.607327
13.30	-54.718513	-46.371558	-49.534444
13.40	-53.628436	-46.347846	-50.065940
13.50	-52.471149	-46.572398	-50.559204
13.60	-51.153271	-47.527502	-49.537961
13.70	-50.268928	-48.181118	-48.975538
13.80	-49.831764	-48.952376	-47.961193
13.90	-49.211430	-48.095498	-47.822730
14.00	-49.200107	-48.406632	-48.364052
14.10	-47.890741	-48.343093	-49.657316
14.20	-47.127918	-49.130871	-51.377360
14.30	-45.797508	-50.792496	-52.989414
14.40	-44.807421	-51.417197	-54.246625
14.50	-44.558940	-52.623580	-54.687069
14.60	-44.339325	-53.654349	-54.520781
14.70	-45.652199	-54.774579	-53.791490
14.80	-47.594581	-55.742267	-52.517999
14.90	-50.272408	-55.998048	-51.196674
15.00	-52.001657	-55.632559	-49.144111
15.10	-53.481733	-54.610059	-48.228508
15.20	-53.485578	-53.713709	-47.200650
15.30	-53.579835	-52.483284	-46.510631
15.40	-53.893691	-51.511560	-45.432339
15.50	-54.254175	-50.826238	-44.721418
15.60	-54.548577	-49.957582	-45.057926
15.70	-53.258422	-50.437968	-45.805698
15.80	-52.616394	-50.160858	-46.960682
15.90	-51.771980	-50.735346	-47.375911
16.00	-51.295319	-51.023735	-45.721974
16.10	-52.156107	-50.338016	-46.466950
16.20	-52.254154	-49.715066	-47.134914
16.30	-53.389462	-48.659685	-49.207454
16.40	-54.270362	-48.673123	-51.058263
16.50	-55.037851	-49.098013	-51.284725
16.60	-55.399098	-49.677054	-50.346192
16.70	-55.237266	-48.930301	-48.757167
16.80	-54.643441	-47.343866	-47.379519
16.90	-53.396596	-45.192657	-46.524312
17.00	-52.174689	-43.459314	-47.930443
17.10	-50.284860	-42.889236	-49.789672
17.20	-48.759515	-43.839270	-52.469958
17.30	-48.256011	-45.273876	-53.837260
17.40	-48.143271	-48.846324	-53.610770
17.50	-49.148884	-51.529224	-52.864819
17.60	-49.383466	-54.163619	-52.518982
17.70	-49.169481	-55.582595	-52.265564
17.80	-47.968085	-55.882617	-52.232480
17.90	-47.461636	-55.490932	-51.194828
18.00	-46.932296	-55.209506	-50.395927
18.10	-47.230405	-54.830493	-49.226630
18.20	-47.351830	-54.043526	-48.098588
18.30	-46.624582	-53.203643	-46.435271
18.40	-46.169935	-52.562309	-43.478016
18.50	-46.711997	-51.899082	-42.904165
18.60	-48.265763	-51.841290	-43.951040
18.70	-50.411707	-51.901464	-47.042012
18.80	-52.247997	-51.898463	-50.070327
18.90	-53.356924	-51.547154	-51.580112
19.00	-54.346483	-50.856436	-51.392479
19.10	-54.770932	-50.091810	-50.228647
19.20	-54.485178	-49.825746	-48.078477
19.30	-54.319560	-50.184845	-46.744789
19.40	-53.641448	-50.590048	-45.480523
19.50	-53.049132	-51.314798	-46.102911
