# Golgi cell rate place
0	200.00	   0.200
1	227.00	   0.240
2	256.00	   0.200
3	287.00	   0.160
4	319.00	   0.120
5	352.00	   0.240
6	387.00	   0.160
7	424.00	   0.160
8	463.00	   0.160
9	503.00	   0.240
10	546.00	   0.200
11	591.00	   0.280
12	637.00	   0.240
13	687.00	   0.120
14	738.00	   0.320
15	792.00	   0.240
16	849.00	   0.320
17	908.00	   0.440
18	971.00	   0.120
19	1036.00	   0.360
20	1105.00	   0.280
21	1177.00	   0.240
22	1253.00	   0.240
23	1332.00	   0.200
24	1415.00	   0.200
25	1502.00	   0.120
26	1594.00	   0.240
27	1690.00	   0.160
28	1790.00	   0.160
29	1896.00	   0.160
30	2007.00	   0.120
31	2123.00	   0.280
32	2245.00	   0.200
33	2373.00	   0.080
34	2507.00	   0.080
35	2648.00	   0.200
36	2796.00	   0.120
37	2950.00	   0.280
38	3113.00	   0.200
39	3283.00	   0.200
40	3462.00	   0.360
41	3650.00	   0.240
42	3846.00	   0.400
43	4053.00	   0.160
44	4269.00	   0.400
45	4496.00	   0.560
46	4735.00	   1.040
47	4984.00	   1.400
48	5247.00	   1.320
49	5522.00	   2.280
50	5810.00	   2.560
51	6113.00	   2.200
52	6430.00	   2.240
53	6763.00	   2.080
54	7112.00	   1.320
55	7479.00	   1.440
56	7863.00	   0.720
57	8266.00	   0.640
58	8689.00	   0.440
59	9133.00	   0.440
60	9598.00	   0.280
61	10086.00	   0.360
62	10599.00	   0.360
63	11136.00	   0.200
64	11699.00	   0.080
65	12290.00	   0.040
66	12911.00	   0.280
67	13561.00	   0.120
68	14243.00	   0.040
69	14959.00	   0.320
70	15710.00	   0.360
71	16498.00	   0.160
72	17324.00	   0.360
73	18191.00	   0.200
74	19100.00	   0.280
75	20054.00	   0.280
76	21055.00	   0.080
77	22104.00	   0.280
78	23205.00	   0.080
79	24360.00	   0.280
80	25572.00	   0.320
81	26842.00	   0.200
82	28176.00	   0.280
83	29574.00	   0.120
84	31041.00	   0.200
85	32580.00	   0.040
86	34194.00	   0.160
87	35888.00	   0.200
88	37664.00	   0.280
89	39528.00	   0.200
90	41482.00	   0.440
91	43533.00	   0.320
92	45684.00	   0.240
93	47940.00	   0.360
94	50307.00	   0.160
95	52790.00	   0.360
96	55395.00	   0.360
97	58127.00	   0.240
98	60993.00	   0.200
99	63999.00	   0.120
