# TStellate_CT2 Optimisation
# Monday 5 November  23:11:24 EST 2012
 
#param.w.x[lsr][ts] = 0.00362462	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.002329	[1e-07,0.3]
#param.w.x[ds][ts] = 0.000116176	[1e-07,0.3]
#param.w.x[tv][ts] = 0.0004617	[1e-07,0.3]
#param.w.x[glg][ts] = 0.000503486	[1e-07,0.3]
#param.ts_gleak = 0.000473644	[5e-05,0.005]
#param.ts_erev = -64.985	[0.03,0.08]
# final error=20.061806
# Time	Error Vec	 Reference Vec (mV)
51.80	-61.392968	-48.279556
51.90	-61.508915	-48.538234
52.00	-61.600650	-48.962458
52.10	-61.692385	-49.852548
52.20	-61.784120	-50.415066
52.30	-61.875855	-50.809836
52.40	-61.967590	-50.197395
52.50	-62.059325	-50.051762
52.60	-62.151059	-49.992044
52.70	-62.242794	-50.864386
52.80	-62.334529	-51.644689
52.90	-62.426264	-51.960140
53.00	-62.517999	-51.686170
53.10	-62.609734	-51.792534
53.20	-62.673595	-51.720878
53.30	-62.736706	-51.968252
53.40	-62.799818	-52.078229
53.50	-62.862929	-51.621924
53.60	-62.926040	-50.722032
53.70	-62.989152	-49.949666
53.80	-63.052263	-49.475808
53.90	-63.115374	-49.686749
54.00	-63.178486	-49.820822
54.10	-63.241597	-49.982151
54.20	-63.304708	-49.738532
54.30	-63.367819	-50.029583
54.40	-63.430931	-50.025701
54.50	-63.494042	-50.001453
54.60	-63.557153	-49.251283
54.70	-63.620265	-49.024912
54.80	-63.683376	-48.411764
54.90	-63.746487	-49.200994
55.00	-63.809598	-49.649221
55.10	-63.872710	-51.019108
55.20	-63.935821	-52.018264
55.30	-63.998932	-52.895917
55.40	-64.062044	-53.220580
55.50	-64.097506	-52.811776
55.60	-64.111386	-52.252801
55.70	-64.125267	-51.384273
55.80	-64.139148	-51.117989
55.90	-64.153028	-50.871672
56.00	-64.166909	-51.192299
56.10	-64.180790	-51.356422
56.20	-64.194671	-51.698856
56.30	-64.208551	-51.904186
56.40	-64.222432	-51.966369
56.50	-64.236313	-52.002180
56.60	-64.250193	-51.767150
56.70	-64.264074	-51.410218
56.80	-64.277955	-50.946526
56.90	-64.291836	-50.063569
57.00	-64.305716	-49.040379
57.10	-64.319597	-47.902806
57.20	-64.333478	-47.291617
57.30	-64.347358	-47.669726
57.40	-64.361239	-48.575778
57.50	-64.375120	-49.680610
57.60	-64.389001	-50.168170
57.70	-64.402881	-50.475603
57.80	-64.416762	-50.721130
57.90	-64.430643	-50.755769
58.00	-64.444523	-51.223860
58.10	-64.458404	-51.166430
58.20	-64.472285	-51.329590
58.30	-64.486166	-51.353086
58.40	-64.500046	-51.350403
58.50	-64.511873	-51.592173
58.60	-64.511873	-51.587553
58.70	-64.511873	-51.476987
58.80	-64.511873	-50.819483
58.90	-64.511873	-49.913209
59.00	-64.511873	-48.958833
59.10	-64.511873	-48.275426
59.20	-64.511873	-48.089304
59.30	-64.511873	-48.101577
59.40	-64.511873	-48.055145
59.50	-64.511873	-48.599675
59.60	-64.511873	-49.144774
59.70	-64.511873	-50.038144
59.80	-64.511873	-50.725494
59.90	-64.511873	-51.286877
60.00	-64.511873	-51.329544
60.10	-64.511873	-51.255683
60.20	-64.511873	-51.281939
60.30	-64.511873	-51.057944
60.40	-64.511873	-51.322716
60.50	-64.511873	-51.158515
60.60	-64.511873	-51.156035
60.70	-64.511873	-51.170213
60.80	-64.511873	-51.191335
60.90	-64.511873	-51.423136
61.00	-64.511873	-51.610323
61.10	-64.511873	-51.808322
61.20	-64.507359	-51.788051
61.30	-64.494895	-51.354632
61.40	-64.482432	-51.701111
61.50	-64.469968	-51.830417
61.60	-64.457505	-52.593436
61.70	-64.445041	-52.967315
61.80	-64.432578	-52.891388
61.90	-64.420114	-52.192588
62.00	-64.407651	-51.188364
62.10	-64.395187	-50.721694
62.20	-64.382724	-50.578063
62.30	-64.370260	-50.842428
62.40	-64.357797	-50.717753
62.50	-64.345333	-50.475132
62.60	-64.332870	-49.973084
62.70	-64.320406	-49.517343
62.80	-64.307943	-49.127827
62.90	-64.295479	-48.330568
63.00	-64.283016	-47.348061
63.10	-64.270552	-46.348407
63.20	-64.258089	-46.284855
63.30	-64.245625	-46.718949
63.40	-64.233162	-47.336991
63.50	-64.220699	-47.553241
63.60	-64.208235	-47.122108
63.70	-64.195772	-46.589601
63.80	-64.183308	-46.791460
63.90	-64.170845	-47.617992
64.00	-64.158381	-49.375356
64.10	-64.145918	-50.976713
64.20	-64.133454	-51.897103
64.30	-64.120991	-52.333578
64.40	-64.108527	-52.402129
64.50	-64.096064	-52.477667
64.60	-64.076139	-52.742484
64.70	-64.048456	-52.998282
64.80	-64.020772	-53.360912
64.90	-63.993088	-53.353069
65.00	-63.965405	-52.690599
65.10	-63.937721	-52.143853
65.20	-63.910038	-51.964443
65.30	-63.882354	-52.330985
65.40	-63.854670	-52.816570
65.50	-63.826987	-52.817783
65.60	-63.799303	-52.639392
65.70	-63.771619	-52.424867
65.80	-63.743936	-52.232786
65.90	-63.716252	-52.390958
66.00	-63.688569	-52.301767
66.10	-63.660885	-52.219366
66.20	-63.633201	-51.705055
66.30	-63.605518	-50.678363
66.40	-63.577834	-49.700556
66.50	-63.550151	-48.978541
66.60	-63.522467	-48.671005
66.70	-63.494783	-48.744039
66.80	-63.467100	-48.552230
66.90	-63.439416	-48.980788
67.00	-63.411732	-49.401782
67.10	-63.384049	-49.835535
67.20	-63.356365	-49.377510
67.30	-63.341411	-48.455107
67.40	-63.329572	-47.881475
67.50	-63.317733	-47.836748
67.60	-63.305893	-48.914194
67.70	-63.294054	-49.502778
67.80	-63.282215	-50.067083
67.90	-63.270375	-50.100242
68.00	-63.258536	-49.685752
68.10	-63.246697	-49.587763
68.20	-63.234858	-49.657513
68.30	-63.223018	-49.975620
68.40	-63.211179	-50.276235
68.50	-63.199340	-50.284318
68.60	-63.187500	-50.089462
68.70	-63.175661	-50.018938
68.80	-63.163822	-49.854554
68.90	-63.151982	-49.945955
69.00	-63.140143	-50.367639
69.10	-63.128304	-50.914521
69.20	-63.116464	-51.595986
69.30	-63.104625	-51.480676
69.40	-63.092786	-51.369070
69.50	-63.080946	-51.068522
69.60	-63.069107	-51.276552
69.70	-63.057268	-51.979153
69.80	-63.045428	-52.868325
69.90	-63.033589	-53.765722
70.00	-63.021750	-54.350998
70.10	-63.009910	-54.538932
70.20	-62.998071	-54.371503
70.30	-62.986232	-53.738824
70.40	-62.974392	-53.069501
70.50	-62.962553	-52.783957
70.60	-62.950714	-52.726573
70.70	-62.938874	-52.829911
70.80	-62.927323	-52.834279
70.90	-62.917459	-52.516872
71.00	-62.907596	-51.990378
71.10	-62.897732	-51.492813
71.20	-62.887869	-51.088586
71.30	-62.878005	-51.100533
71.40	-62.868142	-51.191102
71.50	-62.858278	-51.700959
71.60	-62.848415	-51.900120
71.70	-62.838551	-52.221356
71.80	-62.828688	-52.610309
71.90	-62.818824	-52.893978
72.00	-62.808961	-53.148310
72.10	-62.799097	-52.879014
72.20	-62.789234	-52.350944
72.30	-62.779370	-51.932396
72.40	-62.769507	-51.412923
72.50	-62.759644	-50.732922
72.60	-62.749780	-49.679933
72.70	-62.739917	-48.919130
72.80	-62.730053	-48.938755
72.90	-62.720190	-49.436579
73.00	-62.710326	-49.801824
73.10	-62.700463	-49.620864
73.20	-62.690599	-48.549036
73.30	-62.680736	-48.301385
73.40	-62.670872	-48.122268
73.50	-62.661009	-49.161559
73.60	-62.651145	-49.952410
73.70	-62.641282	-51.176120
73.80	-62.631418	-51.909519
73.90	-62.621555	-52.374320
74.00	-62.611443	-52.132273
74.10	-62.596088	-51.758672
74.20	-62.580734	-51.226702
74.30	-62.565379	-51.483011
74.40	-62.550025	-52.014814
74.50	-62.534670	-52.702268
74.60	-62.519316	-53.219233
74.70	-62.503961	-53.219606
74.80	-62.488607	-52.650791
74.90	-62.473252	-51.366417
75.00	-62.457898	-49.888918
75.10	-62.442543	-48.953612
75.20	-62.427189	-48.605708
75.30	-62.411834	-49.312008
75.40	-62.396480	-50.239830
75.50	-62.381125	-51.211681
75.60	-62.365771	-51.816231
75.70	-62.350416	-52.183079
75.80	-62.335062	-51.853643
75.90	-62.319707	-51.253829
76.00	-62.304353	-50.322393
76.10	-62.288999	-50.006233
76.20	-62.273644	-50.148068
76.30	-62.258290	-50.904030
76.40	-62.242935	-51.730034
76.50	-62.227581	-52.198726
76.60	-62.212226	-52.430100
76.70	-62.196872	-52.301723
76.80	-62.181517	-52.429143
76.90	-62.166163	-52.425709
77.00	-62.150808	-52.173896
77.10	-62.135454	-51.582224
77.20	-62.120099	-50.396274
77.30	-62.104745	-50.189733
77.40	-62.089390	-49.830941
77.50	-62.074036	-49.927495
77.60	-62.058681	-50.391787
77.70	-62.043327	-50.749291
77.80	-62.027972	-51.550443
77.90	-62.012618	-52.447392
78.00	-61.997263	-52.845704
78.10	-61.981909	-52.801366
78.20	-61.966554	-52.324684
78.30	-61.951200	-52.015364
78.40	-61.935845	-51.786941
78.50	-61.920491	-52.094824
78.60	-61.905136	-52.068294
78.70	-61.889782	-51.792467
78.80	-61.874427	-51.252771
78.90	-61.864546	-49.887025
79.00	-61.855078	-49.104395
79.10	-61.845609	-48.760519
79.20	-61.836141	-49.634463
79.30	-61.826672	-51.009427
79.40	-61.817204	-52.489399
79.50	-61.807736	-53.236299
79.60	-61.798267	-53.430997
79.70	-61.788799	-53.178359
79.80	-61.779330	-52.308450
79.90	-61.769862	-51.259986
80.00	-61.760393	-50.625890
80.10	-61.750925	-50.230660
80.20	-61.741456	-49.926221
80.30	-61.731988	-49.696719
80.40	-61.722519	-48.794536
80.50	-61.713051	-48.687516
80.60	-61.703583	-48.640019
80.70	-61.694114	-49.412819
80.80	-61.684646	-49.905213
80.90	-61.675177	-50.420550
81.00	-61.665709	-50.939169
81.10	-61.656240	-51.488659
81.20	-61.646772	-52.171933
81.30	-61.637303	-52.529747
81.40	-61.627835	-52.566551
81.50	-61.618366	-52.498896
81.60	-61.608898	-52.451596
81.70	-61.599430	-52.196732
81.80	-61.589961	-51.768832
81.90	-61.580493	-50.781386
82.00	-61.571024	-50.089608
82.10	-61.561556	-49.654525
82.20	-61.552087	-50.219230
82.30	-61.542619	-50.901567
82.40	-61.533150	-51.537872
82.50	-61.523682	-51.836620
82.60	-61.514213	-51.343808
82.70	-61.504745	-51.375983
82.80	-61.495277	-51.542820
82.90	-61.485808	-52.150553
83.00	-61.476340	-52.716911
83.10	-61.466871	-53.062383
83.20	-61.457403	-53.064791
83.30	-61.448283	-52.877599
83.40	-61.439830	-52.547465
83.50	-61.431378	-51.879228
83.60	-61.422925	-51.737255
83.70	-61.414472	-51.375461
83.80	-61.406019	-51.476048
83.90	-61.397566	-51.127920
84.00	-61.389113	-51.059306
84.10	-61.380661	-50.626851
84.20	-61.372208	-50.191997
84.30	-61.363755	-49.813954
84.40	-61.355302	-49.507538
84.50	-61.346849	-49.791736
84.60	-61.338396	-49.801826
84.70	-61.329944	-50.351734
84.80	-61.321491	-50.330294
84.90	-61.313038	-50.750291
85.00	-61.304585	-50.602344
85.10	-61.296132	-50.457172
85.20	-61.287679	-50.738269
85.30	-61.279227	-50.987976
85.40	-61.270774	-51.835874
85.50	-61.262321	-52.184075
85.60	-61.253868	-52.586845
85.70	-61.245415	-53.146444
85.80	-61.236962	-53.762685
85.90	-61.228510	-54.480175
86.00	-61.220057	-55.192359
86.10	-61.211604	-55.644701
86.20	-61.203151	-56.148824
86.30	-61.194698	-56.472510
86.40	-61.186245	-56.529767
86.50	-61.177793	-56.545642
86.60	-61.169340	-56.507903
86.70	-61.160887	-56.863599
86.80	-61.152434	-57.268554
86.90	-61.143981	-57.777749
87.00	-61.135528	-58.061552
87.10	-61.134565	-58.424347
87.20	-61.134565	-58.748781
87.30	-61.134565	-59.254340
87.40	-61.134565	-59.697335
87.50	-61.134565	-60.065311
87.60	-61.134565	-60.370660
87.70	-61.134565	-60.629486
87.80	-61.134565	-60.858799
87.90	-61.134565	-61.070603
88.00	-61.134565	-61.271211
88.10	-61.134565	-61.463630
88.20	-61.134565	-61.649176
88.30	-61.134565	-61.828236
88.40	-61.134565	-62.000806
88.50	-61.134565	-62.165310
88.60	-61.134565	-62.319321
88.70	-61.134565	-62.461678
88.80	-61.134565	-62.593715
88.90	-61.134565	-62.717928
89.00	-61.134565	-62.835737
89.10	-61.134565	-62.947966
89.20	-61.134565	-63.053532
89.30	-61.134565	-63.148821
89.40	-61.134565	-63.230754
89.50	-61.134565	-63.300116
89.60	-61.134565	-63.359717
89.70	-61.134565	-63.411430
89.80	-61.134565	-63.454942
89.90	-61.134565	-63.490512
90.00	-61.134565	-63.520396
90.10	-61.134565	-63.546058
90.20	-61.134565	-63.570003
90.30	-61.134565	-63.593654
90.40	-61.134565	-63.617636
90.50	-61.134565	-63.638911
90.60	-61.134565	-63.654414
90.70	-61.134565	-63.666093
90.80	-61.134565	-63.675056
90.90	-61.134565	-63.681947
91.00	-61.134565	-63.687268
91.10	-61.134565	-63.691340
91.20	-61.134565	-63.688068
91.30	-61.134565	-63.674845
91.40	-61.134565	-63.657313
91.50	-61.134565	-63.640256
91.60	-61.134565	-63.622944
91.70	-61.134565	-63.605032
91.80	-61.134565	-63.588212
91.90	-61.134565	-63.571716
92.00	-61.134565	-63.556529
92.10	-61.134565	-63.541391
92.20	-61.134565	-63.524026
92.30	-61.134565	-63.505064
92.40	-61.134565	-63.486403
92.50	-61.134565	-63.463197
92.60	-61.134565	-63.430443
92.70	-61.134565	-63.390379
92.80	-61.134565	-63.347677
92.90	-61.134565	-63.308185
93.00	-61.134565	-63.274732
93.10	-61.134565	-63.246808
93.20	-61.134565	-63.225446
93.30	-61.134565	-63.209290
93.40	-61.134565	-63.197321
93.50	-61.134565	-63.186943
93.60	-61.134565	-63.175114
93.70	-61.134565	-63.160900
93.80	-61.134565	-63.143955
93.90	-61.134565	-63.125811
94.00	-61.134565	-63.105744
94.10	-61.134565	-63.086139
94.20	-61.134565	-63.066322
94.30	-61.134565	-63.042724
94.40	-61.134565	-63.015678
94.50	-61.134565	-62.987652
94.60	-61.134565	-62.963153
94.70	-61.134565	-62.942290
94.80	-61.134565	-62.921612
94.90	-61.134565	-62.896193
95.00	-61.134565	-62.862427
95.10	-61.134565	-62.822344
95.20	-61.134565	-62.782417
95.30	-61.134565	-62.744932
95.40	-61.134565	-62.707750
95.50	-61.134565	-62.670938
95.60	-61.134565	-62.634833
95.70	-61.134565	-62.594771
95.80	-61.134565	-62.548748
95.90	-61.134565	-62.498326
96.00	-61.134565	-62.441488
96.10	-61.134565	-62.379327
96.20	-61.134565	-62.314702
96.30	-61.134565	-62.249079
96.40	-61.134565	-62.184600
96.50	-61.134565	-62.122054
96.60	-61.134565	-62.061070
96.70	-61.134565	-62.003065
96.80	-61.134565	-61.946827
96.90	-61.134565	-61.890525
97.00	-61.134565	-61.833546
97.10	-61.134565	-61.769878
97.20	-61.134565	-61.694967
97.30	-61.134565	-61.600898
97.40	-61.134565	-61.454065
97.50	-61.134565	-61.100710
97.60	-61.134565	-61.041154
97.70	-61.134565	-61.021694
97.80	-61.134565	-61.285379
97.90	-61.134565	-61.536762
98.00	-61.134565	-61.701662
98.10	-61.134565	-61.771609
98.20	-61.134565	-61.796537
98.30	-61.134565	-61.805092
98.40	-61.134565	-61.807384
98.50	-61.134565	-61.808925
98.60	-61.134565	-61.814830
98.70	-61.134565	-61.827283
98.80	-61.134565	-61.846797
98.90	-61.134565	-61.868484
99.00	-61.134565	-61.881916
99.10	-61.134565	-61.886689
99.20	-61.134565	-61.892456
99.30	-61.134565	-61.902702
99.40	-61.134565	-61.915898
99.50	-61.134565	-61.929451
99.60	-61.134565	-61.943130
99.70	-61.134565	-61.955295
99.80	-61.134565	-61.965265
99.90	-61.134565	-61.975641
100.00	-61.134565	-61.981519
100.10	-61.134565	-61.979030
100.20	-61.134565	-61.971690
100.30	-61.134565	-61.955739
100.40	-61.134565	-61.929489
100.50	-61.134565	-61.898972
100.60	-61.134565	-61.866259
100.70	-61.134565	-61.835521
100.80	-61.134565	-61.812014
100.90	-61.134565	-61.796495
101.00	-61.134565	-61.784510
101.10	-61.134565	-61.769039
101.20	-61.134565	-61.748104
101.30	-61.134565	-61.725607
101.40	-61.134565	-61.705220
101.50	-61.134565	-61.685833
101.60	-61.134565	-61.668173
101.70	-61.134565	-61.649463
101.80	-61.134565	-61.625299
101.90	-61.134565	-61.598377
102.00	-61.134565	-61.572036
102.10	-61.134565	-61.548048
102.20	-61.134565	-61.522945
102.30	-61.134565	-61.495031
102.40	-61.134565	-61.463553
102.50	-61.134565	-61.425893
102.60	-61.134565	-61.382395
102.70	-61.134565	-61.332119
102.80	-61.134565	-61.277954
102.90	-61.134565	-61.221506
103.00	-61.134565	-61.164530
103.10	-61.134565	-61.110600
103.20	-61.134565	-61.054761
103.30	-61.134565	-60.997633
103.40	-61.134565	-60.944253
103.50	-61.134565	-60.890368
103.60	-61.134565	-60.833384
103.70	-61.134565	-60.776837
103.80	-61.134565	-60.720523
103.90	-61.134565	-60.660086
104.00	-61.134565	-60.592218
104.10	-61.134565	-60.514507
104.20	-61.134565	-60.419163
104.30	-61.134565	-60.270187
104.40	-61.134565	-59.907752
104.50	-61.134565	-59.864528
104.60	-61.134565	-59.835878
104.70	-61.134565	-60.091423
104.80	-61.134565	-60.303385
104.90	-61.134565	-60.391040
105.00	-61.134565	-60.285690
105.10	-61.134565	-60.021638
105.20	-61.134565	-59.986003
105.30	-61.134565	-60.046325
105.40	-61.134565	-60.279128
105.50	-61.134565	-60.437232
105.60	-61.134565	-60.499842
105.70	-61.134565	-60.500280
105.80	-61.134565	-60.480668
105.90	-61.134565	-60.459833
106.00	-61.134565	-60.443038
106.10	-61.134565	-60.432036
106.20	-61.134565	-60.419284
106.30	-61.134565	-60.399010
106.40	-61.134565	-60.373991
106.50	-61.134565	-60.345070
106.60	-61.134565	-60.312972
106.70	-61.134565	-60.277776
106.80	-61.134565	-60.236774
106.90	-61.134565	-60.189316
107.00	-61.134565	-60.136379
107.10	-61.134565	-60.071280
107.20	-61.134565	-59.979079
107.30	-61.134565	-59.824271
107.40	-61.134565	-59.483598
107.50	-61.134565	-59.189186
107.60	-61.134565	-58.962435
107.70	-61.134565	-59.223353
107.80	-61.134565	-59.642575
107.90	-61.134565	-60.056426
108.00	-61.134565	-60.295497
108.10	-61.134565	-60.390920
108.20	-61.134565	-60.405280
108.30	-61.134565	-60.369363
108.40	-61.134565	-60.300814
108.50	-61.134565	-60.205915
108.60	-61.134565	-60.061177
108.70	-61.134565	-59.758146
108.80	-61.134565	-59.676820
108.90	-61.134565	-59.650939
109.00	-61.134565	-59.920480
109.10	-61.134565	-60.132040
109.20	-61.134565	-60.247383
109.30	-61.134565	-60.270226
109.40	-61.134565	-60.220150
109.50	-61.134565	-60.046497
109.60	-61.134565	-59.752537
109.70	-61.134565	-59.733506
109.80	-61.134565	-59.819345
109.90	-61.134565	-60.086314
110.00	-61.134565	-60.309550
110.10	-61.134565	-60.432140
110.20	-61.134565	-60.467182
110.30	-61.134565	-60.451055
110.40	-61.134565	-60.380066
110.50	-61.134565	-60.175546
110.60	-61.134565	-59.936617
110.70	-61.134565	-59.922472
110.80	-61.134565	-60.077342
110.90	-61.134565	-60.341674
111.00	-61.134565	-60.562221
111.10	-61.134565	-60.682683
111.20	-61.134565	-60.741726
111.30	-61.134565	-60.773620
111.40	-61.134565	-60.791067
111.50	-61.134565	-60.801928
111.60	-61.134565	-60.812745
111.70	-61.134565	-60.823561
111.80	-61.134565	-60.832718
111.90	-61.134565	-60.845296
112.00	-61.134565	-60.857737
112.10	-61.134565	-60.862128
112.20	-61.134565	-60.860646
112.30	-61.134565	-60.857721
112.40	-61.134565	-60.855886
112.50	-61.134565	-60.856442
112.60	-61.134565	-60.855443
112.70	-61.134565	-60.846788
112.80	-61.134565	-60.832423
112.90	-61.134565	-60.818210
113.00	-61.134565	-60.802805
113.10	-61.134565	-60.786597
113.20	-61.134565	-60.771081
113.30	-61.134565	-60.749451
113.40	-61.134565	-60.717196
113.50	-61.134565	-60.676966
113.60	-61.134565	-60.636134
113.70	-61.134565	-60.601660
113.80	-61.134565	-60.575222
113.90	-61.134565	-60.553706
114.00	-61.134565	-60.530062
114.10	-61.134565	-60.501072
114.20	-61.134565	-60.466460
114.30	-61.134565	-60.424058
114.40	-61.134565	-60.364046
114.50	-61.134565	-60.240465
114.60	-61.134565	-59.905943
114.70	-61.134565	-59.893211
114.80	-61.134565	-59.874324
114.90	-61.134565	-60.173467
115.00	-61.134565	-60.414453
115.10	-61.134565	-60.571055
115.20	-61.134565	-60.644955
115.30	-61.134565	-60.687045
115.40	-61.134565	-60.720545
115.50	-61.134565	-60.745197
115.60	-61.134565	-60.756738
115.70	-61.134565	-60.753823
115.80	-61.134565	-60.736841
115.90	-61.134565	-60.710826
116.00	-61.134565	-60.677390
116.10	-61.134565	-60.634947
116.20	-61.134565	-60.588055
116.30	-61.134565	-60.542384
116.40	-61.134565	-60.498658
116.50	-61.134565	-60.451099
116.60	-61.134565	-60.400093
116.70	-61.134565	-60.354545
116.80	-61.134565	-60.317313
116.90	-61.134565	-60.286150
117.00	-61.134565	-60.256121
117.10	-61.134565	-60.214233
117.20	-61.134565	-60.148319
117.30	-61.134565	-60.052877
117.40	-61.134565	-59.900800
117.50	-61.134565	-59.586393
117.60	-61.134565	-59.495150
117.70	-61.134565	-59.471165
117.80	-61.134565	-59.728950
117.90	-61.134565	-59.945535
118.00	-61.134565	-60.081739
118.10	-61.134565	-60.143941
118.20	-61.134565	-60.160304
118.30	-61.134565	-60.149050
118.40	-61.134565	-60.120034
118.50	-61.134565	-60.076842
118.60	-61.134565	-60.007877
118.70	-61.134565	-59.864379
118.80	-61.134565	-59.514299
118.90	-61.134565	-59.480113
119.00	-61.134565	-59.447198
119.10	-61.134565	-59.738608
119.20	-61.134565	-59.953018
119.30	-61.134565	-60.076503
119.40	-61.134565	-60.117162
119.50	-61.134565	-60.121761
119.60	-61.134565	-60.112155
119.70	-61.134565	-60.091263
119.80	-61.134565	-60.063280
119.90	-61.134565	-60.033138
120.00	-61.134565	-60.003446
120.10	-61.134565	-59.978672
120.20	-61.134565	-59.959593
120.30	-61.134565	-59.945987
120.40	-61.134565	-59.939616
120.50	-61.134565	-59.939593
120.60	-61.134565	-59.941989
120.70	-61.134565	-59.941448
120.80	-61.134565	-59.935486
120.90	-61.134565	-59.923713
121.00	-61.134565	-59.908440
121.10	-61.134565	-59.894820
121.20	-61.134565	-59.886277
121.30	-61.134565	-59.881025
121.40	-61.134565	-59.874052
121.50	-61.134565	-59.861071
121.60	-61.134565	-59.829072
121.70	-61.134565	-59.741945
121.80	-61.134565	-59.551525
121.90	-61.134565	-59.576996
122.00	-61.134565	-59.651353
122.10	-61.134565	-59.893830
122.20	-61.134565	-60.064989
122.30	-61.134565	-60.182141
122.40	-61.134565	-60.255994
122.50	-61.134565	-60.302285
122.60	-61.134565	-60.331706
122.70	-61.134565	-60.348999
122.80	-61.134565	-60.358446
122.90	-61.134565	-60.365969
123.00	-61.134565	-60.377158
123.10	-61.134565	-60.393149
123.20	-61.134565	-60.407179
123.30	-61.134565	-60.414445
123.40	-61.134565	-60.413087
123.50	-61.134565	-60.405273
123.60	-61.134565	-60.398158
123.70	-61.134565	-60.394138
123.80	-61.134565	-60.392851
123.90	-61.134565	-60.397011
124.00	-61.134565	-60.408906
124.10	-61.134565	-60.424917
124.20	-61.134565	-60.439812
124.30	-61.134565	-60.448289
124.40	-61.134565	-60.450001
124.50	-61.134565	-60.448084
124.60	-61.134565	-60.442512
124.70	-61.134565	-60.428479
124.80	-61.134565	-60.402650
124.90	-61.134565	-60.354797
125.00	-61.134565	-60.252600
125.10	-61.134565	-59.978279
125.20	-61.134565	-59.820110
125.30	-61.134565	-59.793098
125.40	-61.134565	-60.016080
125.50	-61.134565	-60.259524
125.60	-61.134565	-60.423694
125.70	-61.134565	-60.482851
125.80	-61.134565	-60.493237
125.90	-61.134565	-60.483706
126.00	-61.134565	-60.467312
126.10	-61.134565	-60.449892
126.20	-61.134565	-60.426485
126.30	-61.134565	-60.388124
126.40	-61.134565	-60.330231
126.50	-61.134565	-60.255530
126.60	-61.134565	-60.166436
126.70	-61.134565	-60.061325
126.80	-61.134565	-59.921237
126.90	-61.134565	-59.634669
127.00	-61.134565	-59.441992
127.10	-61.134565	-59.414818
127.20	-61.134565	-59.628013
127.30	-61.134565	-59.870831
127.40	-61.134565	-60.040442
127.50	-61.134565	-60.084441
127.60	-61.134565	-60.050503
127.70	-61.134565	-59.964073
127.80	-61.134565	-59.818682
127.90	-61.134565	-59.542307
128.00	-61.134565	-59.338087
128.10	-61.134565	-59.237331
128.20	-61.134565	-59.276768
128.30	-61.134565	-59.251100
128.40	-61.134565	-59.397091
128.50	-61.134565	-59.620128
128.60	-61.134565	-59.942138
128.70	-61.134565	-60.170427
128.80	-61.134565	-60.284709
128.90	-61.134565	-60.329625
129.00	-61.134565	-60.342163
129.10	-61.134565	-60.331286
129.20	-61.134565	-60.286942
129.30	-61.134565	-60.159868
129.40	-61.134565	-59.803764
129.50	-61.134565	-59.778507
129.60	-61.134565	-59.737030
129.70	-61.134565	-59.991187
129.80	-61.134565	-60.167035
129.90	-61.134565	-60.212555
130.00	-61.134565	-60.027947
130.10	-61.134565	-59.874338
130.20	-61.134565	-59.853304
130.30	-61.134565	-60.042732
130.40	-61.134565	-60.268697
130.50	-61.134565	-60.416300
130.60	-61.134565	-60.475512
130.70	-61.134565	-60.489813
130.80	-61.134565	-60.484332
130.90	-61.134565	-60.465804
131.00	-61.134565	-60.441296
131.10	-61.134565	-60.416715
131.20	-61.134565	-60.396144
131.30	-61.134565	-60.375002
131.40	-61.134565	-60.340321
131.50	-61.134565	-60.293835
131.60	-61.134565	-60.235134
131.70	-61.134565	-60.138077
131.80	-61.134565	-59.918697
131.90	-61.134565	-59.691227
132.00	-61.134565	-59.214584
#Other values 
#  spl = 35
#  tonefreq = 12400
# bandwidth
#	0.0000	0.0000	0.0000	0.0000
#	3.0000	0.0000	6.0000	0.0000
#	9.0000	13.9873	0.0000	5.0000
#	3.0000	0.0000	2.0000	0.0000
#	0.0000	0.0000	20.0000	0.0000
#	0.0000	0.0000	21.0000	5.0000
# num. connections
#	0	0	0	0
#	14	0	6	0
#	15	17	0	0
#	10	0	8	0
#	23	10	157	0
#	9	15	56	25
# weights
#	0	0	0	0
#	0.0004617	0	0.0005	0
#	0.000116176	0.0017	0	0
#	0.000503486	0	0.00483773	0
#	0.002329	0.000982828	0.000167221	0.0487
#	0.00362462	0.00476495	0.0101869	0.5166
# delay
#	0.4000	0.0000	0.4000	0.0000
#	0.4000	0.0000	1.0000	0.0000
#	0.4000	1.0000	0.0000	0.0000
#	0.0000	0.0000	0.4000	0.0000
#	1.0000	0.5000	0.0000	2.5000
#	1.0000	0.5000	0.0000	1.0000
# offset  2.1
# golgi_spatial_filter_variance_LSR	 2.4837
# golgi_syn_filter_scale_factor 1
# golgi_spon 3.7271
# gaba_decay			 5.43235
# gaba_rise			 0.261939
# dstellate_gkltbar	 0.0163897
# dstellate_gleak_rm  0.00274146
# dstellate_gnabar_rm  0.408307
# tv_gleak  0.0004987
# tv_erev  -65.894
# ts_gkabar  0.017934
# ts_ghbar  0.000470938
# ts_gleak  0.000473644
# ts_erev  -64.985
# ts_jitter_sd  0.8
#
#IV Measures  Reference Test
#RMP	-60.6332	-64.6738
#IVshift	21.7	20.7
#IVOnset	0.961682	1.14092
#IVAdaptation	12.5604	0.260587
#IVOffset	0.711429	-7.05462
#CV0-10	0.1618	0.230353
#CV10-20	0.3706	0.290825
