# TStellate3_CT2 Optimisation
# 20130903+13:30:22
 
#param.w.x[lsr][ts] = 0.0014116	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.001099	[1e-07,0.3]
#param.w.x[ds][ts] = 0.00041157	[1e-07,0.3]
#param.w.x[tv][ts] = 0.00015319	[1e-07,0.3]
#param.w.x[glg][ts] = 0.00038271	[1e-07,0.3]
# final error=128.645184
# Threshold level 20 
# Threshold rate 0 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# CV RMS errors:	
# Penalties :	
# IV RMS errors:	
# IV Penalties :	
# Final Error  128.645   128.645
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
-44.00	-59.008750	-55.099119	-57.819871
-43.90	-58.846262	-55.117470	-57.529264
-43.80	-58.653712	-54.950394	-57.291365
-43.70	-58.401142	-55.121115	-57.233506
-43.60	-58.113751	-54.975435	-56.916777
-43.50	-57.711866	-55.021275	-56.483055
-43.40	-57.057380	-55.083131	-56.322418
-43.30	-56.248901	-54.893062	-56.294921
-43.20	-55.694863	-55.267818	-56.265584
-43.10	-55.493916	-55.370017	-56.209812
-43.00	-56.051388	-55.648955	-55.942922
-42.90	-56.750465	-55.540342	-56.162949
-42.80	-57.287165	-55.514957	-56.552385
-42.70	-57.517266	-55.212923	-57.157245
-42.60	-57.509095	-54.969777	-57.367375
-42.50	-57.336749	-55.250939	-57.084947
-42.40	-56.952423	-55.637028	-56.776767
-42.30	-56.118491	-56.579036	-56.339761
-42.20	-55.841343	-57.338740	-56.296228
-42.10	-55.322551	-57.930718	-56.658692
-42.00	-55.610285	-58.218955	-57.030114
-41.90	-55.508849	-58.199700	-57.367463
-41.80	-55.636847	-57.791079	-57.411640
-41.70	-55.126605	-57.591033	-57.174681
-41.60	-54.879352	-57.278663	-57.044135
-41.50	-54.921683	-57.077053	-56.753486
-41.40	-55.183814	-57.023786	-56.132938
-41.30	-55.862675	-56.886357	-55.769755
-41.20	-56.185641	-57.101507	-55.325299
-41.10	-56.242950	-57.230364	-55.714965
-41.00	-55.923115	-57.260203	-56.227519
-40.90	-55.727379	-57.034388	-56.825645
-40.80	-55.256766	-56.704641	-56.954485
-40.70	-55.521431	-56.683017	-56.813179
-40.60	-55.517354	-56.693891	-56.691399
-40.50	-55.610881	-56.583483	-56.626134
-40.40	-55.550701	-56.395454	-56.386968
-40.30	-55.553992	-56.293359	-55.918582
-40.20	-55.956628	-56.319185	-55.539484
-40.10	-56.299107	-56.579362	-55.405972
-40.00	-56.663232	-56.652884	-55.364935
-39.90	-56.975665	-56.880207	-55.934678
-39.80	-57.146621	-57.031843	-56.404394
-39.70	-57.663859	-57.202457	-57.210333
-39.60	-57.844118	-57.318110	-57.681282
-39.50	-58.050374	-57.378807	-57.801368
-39.40	-57.736581	-57.478465	-57.544094
-39.30	-57.437677	-57.389419	-56.824150
-39.20	-57.179250	-56.916517	-55.947186
-39.10	-57.101424	-56.500327	-55.350172
-39.00	-57.168275	-56.305283	-55.731949
-38.90	-57.102274	-56.162698	-56.546965
-38.80	-57.122694	-55.908223	-57.465382
-38.70	-57.496559	-56.004663	-57.973180
-38.60	-57.828012	-56.014873	-58.208059
-38.50	-58.298059	-56.132346	-58.303426
-38.40	-58.538131	-56.193643	-58.498586
-38.30	-58.525087	-55.667768	-58.624407
-38.20	-58.309210	-55.459283	-58.665117
-38.10	-57.994502	-55.576765	-58.511567
-38.00	-57.377407	-56.038319	-58.111615
-37.90	-56.957674	-56.599524	-57.809756
-37.80	-56.210251	-57.120242	-57.571183
-37.70	-55.777639	-57.306573	-57.390179
-37.60	-55.364385	-57.389430	-56.933568
-37.50	-55.251141	-56.931797	-56.536710
-37.40	-55.079738	-56.886452	-56.511020
-37.30	-55.229442	-56.644823	-56.926592
-37.20	-55.616320	-56.670627	-57.608704
-37.10	-56.315949	-56.679955	-58.047626
-37.00	-57.149311	-56.519734	-58.150757
-36.90	-57.508952	-56.775989	-58.005010
-36.80	-57.332346	-57.007944	-57.707992
-36.70	-57.135122	-57.178180	-56.974888
-36.60	-56.558282	-57.339417	-56.415430
-36.50	-56.896448	-57.346533	-56.183535
-36.40	-57.046836	-57.525340	-56.571902
-36.30	-57.701118	-57.391973	-57.169794
-36.20	-58.067369	-57.627476	-57.471892
-36.10	-58.068423	-57.778408	-57.171324
-36.00	-58.149393	-57.874677	-56.878082
-35.90	-58.174434	-57.438913	-56.103111
-35.80	-58.423538	-57.434980	-56.139999
-35.70	-58.525021	-57.176896	-55.936106
-35.60	-58.501987	-57.328549	-56.594506
-35.50	-58.177052	-57.595099	-57.068174
-35.40	-58.020409	-57.480639	-57.508335
-35.30	-57.902890	-57.022030	-57.410682
-35.20	-57.940343	-57.188900	-57.070440
-35.10	-58.021527	-57.405415	-57.055012
-35.00	-58.042045	-58.334791	-57.219211
-34.90	-57.954439	-58.994058	-57.765222
-34.80	-57.835965	-59.345361	-58.159360
-34.70	-57.585829	-59.430508	-58.265203
-34.60	-57.095414	-59.335088	-58.096655
-34.50	-56.905326	-59.161189	-57.611186
-34.40	-56.597270	-58.846519	-57.056875
-34.30	-56.509404	-58.232539	-56.420430
-34.20	-56.562552	-57.581348	-56.068414
-34.10	-56.404183	-56.817191	-55.528359
-34.00	-56.639065	-56.684106	-55.433575
-33.90	-56.632419	-56.954973	-55.634630
-33.80	-56.737498	-57.495521	-56.069488
-33.70	-56.873375	-57.875908	-56.590797
-33.60	-56.879323	-58.165746	-56.985012
-33.50	-57.236654	-58.224910	-57.208157
-33.40	-57.451932	-57.767522	-57.500671
-33.30	-57.847177	-57.674792	-57.658596
-33.20	-58.066928	-57.611702	-57.497501
-33.10	-58.118661	-57.975648	-56.838349
-33.00	-57.986746	-58.135177	-56.712748
-32.90	-57.793667	-58.273435	-56.487812
-32.80	-57.444860	-58.222575	-56.694041
-32.70	-56.916852	-58.232742	-56.524459
-32.60	-56.182864	-58.300906	-56.405817
-32.50	-55.500878	-58.320882	-55.886327
-32.40	-55.295355	-58.143226	-55.423792
-32.30	-55.514262	-57.793917	-55.480990
-32.20	-55.972649	-57.663252	-55.772628
-32.10	-56.176607	-57.557619	-56.349373
-32.00	-56.188532	-57.516779	-57.079194
-31.90	-56.043782	-57.206928	-57.773393
-31.80	-55.778873	-56.817134	-58.414832
-31.70	-55.303300	-56.722128	-59.005686
-31.60	-54.967517	-56.809061	-59.280457
-31.50	-55.001377	-57.133674	-59.162762
-31.40	-55.335837	-57.252626	-59.114382
-31.30	-55.775084	-57.379552	-59.030745
-31.20	-56.124348	-57.547208	-59.011300
-31.10	-56.401965	-57.752881	-59.125840
-31.00	-56.374042	-57.857693	-59.160849
-30.90	-55.988897	-57.805161	-59.415824
-30.80	-55.655198	-57.537627	-59.636552
-30.70	-55.376071	-57.040281	-59.741539
-30.60	-55.231515	-56.678015	-59.707117
-30.50	-55.216624	-55.856616	-59.627343
-30.40	-55.310725	-55.827145	-59.373193
-30.30	-55.731336	-55.520201	-59.154281
-30.20	-56.041653	-55.977988	-58.899417
-30.10	-56.752715	-56.163383	-58.604122
-30.00	-57.250122	-56.363028	-58.294514
-29.90	-57.779913	-56.335859	-57.909981
-29.80	-58.133145	-56.229191	-57.398991
-29.70	-58.234520	-56.252352	-56.855115
-29.60	-58.095583	-56.456570	-56.208184
-29.50	-57.737062	-56.542884	-55.757763
-29.40	-57.373669	-56.849381	-55.417548
-29.30	-56.928566	-56.979676	-55.131894
-29.20	-56.810257	-57.234212	-55.692305
-29.10	-56.702861	-57.159463	-56.444460
-29.00	-56.381042	-56.846787	-57.372543
-28.90	-55.996410	-56.521285	-58.136834
-28.80	-55.626868	-55.843750	-58.503191
-28.70	-55.808350	-55.622885	-58.594313
-28.60	-56.391468	-55.714709	-58.498524
-28.50	-57.064795	-55.953187	-58.263443
-28.40	-57.558936	-56.418338	-57.982735
-28.30	-57.767753	-56.562991	-57.619179
-28.20	-57.611587	-56.953954	-57.004108
-28.10	-56.969371	-57.174170	-56.641649
-28.00	-56.631576	-57.482383	-56.020173
-27.90	-56.368295	-57.432815	-55.891676
-27.80	-56.455860	-57.393553	-55.418950
-27.70	-56.825410	-57.130489	-54.940279
-27.60	-57.129766	-56.795743	-54.589304
-27.50	-57.357627	-56.823568	-54.419669
-27.40	-57.227928	-56.688471	-54.708085
-27.30	-56.905172	-56.938914	-55.445798
-27.20	-56.554172	-56.896919	-56.090765
-27.10	-56.395347	-56.714714	-56.735964
-27.00	-56.410391	-56.414213	-56.947277
-26.90	-56.295992	-56.289497	-57.239739
-26.80	-56.461888	-56.233098	-57.298355
-26.70	-56.535655	-56.097845	-57.292014
-26.60	-56.691020	-56.259354	-57.228084
-26.50	-56.653932	-56.023873	-57.562442
-26.40	-56.498554	-55.809260	-58.037993
-26.30	-56.344731	-55.368361	-58.604535
-26.20	-56.011375	-55.624736	-58.870241
-26.10	-56.009321	-56.216282	-58.811224
-26.00	-56.198311	-57.087258	-58.420709
-25.90	-56.705447	-57.990401	-58.194479
-25.80	-57.175663	-58.526461	-57.771537
-25.70	-57.390022	-59.007144	-57.941572
-25.60	-57.367637	-59.237650	-58.036682
-25.50	-56.947747	-59.319470	-58.216519
-25.40	-56.726683	-59.284757	-58.057340
-25.30	-56.592771	-59.163023	-57.561243
-25.20	-56.678072	-58.921651	-56.873501
-25.10	-57.096127	-58.547006	-56.608424
-25.00	-57.294542	-58.405642	-56.781779
-24.90	-57.395555	-58.259731	-57.474984
-24.80	-57.662167	-58.353463	-58.192556
-24.70	-57.670655	-58.413200	-58.516839
-24.60	-57.756497	-58.341646	-58.431755
-24.50	-57.674768	-58.151106	-58.420811
-24.40	-57.546027	-57.692421	-58.216655
-24.30	-57.392004	-56.914746	-58.179150
-24.20	-57.575362	-56.022647	-57.810817
-24.10	-57.740417	-55.767450	-57.661994
-24.00	-58.065514	-55.762747	-57.695981
-23.90	-58.274871	-56.416108	-57.964062
-23.80	-58.366335	-57.038807	-58.072717
-23.70	-58.348922	-57.428228	-57.793506
-23.60	-58.245642	-57.693501	-57.608424
-23.50	-58.053858	-57.444341	-57.193924
-23.40	-57.682926	-57.125769	-56.960954
-23.30	-57.387415	-56.785690	-56.893673
-23.20	-57.105711	-57.076411	-56.937451
-23.10	-57.041661	-57.498541	-57.052088
-23.00	-57.246698	-57.884118	-57.331230
-22.90	-57.464521	-57.942344	-57.371218
-22.80	-57.656314	-57.713486	-57.345836
-22.70	-57.579796	-57.554166	-57.138858
-22.60	-57.452290	-57.333571	-56.940052
-22.50	-57.359253	-57.083137	-57.016380
-22.40	-57.380932	-56.069703	-57.057334
-22.30	-57.467461	-55.517825	-57.205051
-22.20	-57.285422	-55.364624	-57.331602
-22.10	-57.170769	-55.932787	-57.471742
-22.00	-57.115922	-56.496073	-57.594037
-21.90	-57.293580	-56.889256	-57.586855
-21.80	-57.488235	-56.669268	-57.231701
-21.70	-57.526300	-56.695949	-56.242159
-21.60	-57.442155	-56.405671	-56.011288
-21.50	-57.241748	-56.694239	-55.691487
-21.40	-56.859557	-57.061827	-56.346244
-21.30	-56.667021	-57.578802	-56.973394
-21.20	-56.358958	-58.107869	-57.490127
-21.10	-56.419021	-58.351675	-57.398831
-21.00	-56.380328	-58.784637	-57.630560
-20.90	-56.336587	-59.183843	-57.732776
-20.80	-55.892056	-59.506793	-58.199482
-20.70	-56.003951	-59.523586	-58.683805
-20.60	-56.014476	-59.329157	-58.969823
-20.50	-56.515756	-58.830105	-58.964916
-20.40	-56.941563	-58.288934	-58.749513
-20.30	-57.154042	-57.860214	-58.676739
-20.20	-57.161766	-57.657826	-58.612673
-20.10	-56.992839	-57.691857	-58.566626
-20.00	-56.478474	-57.707076	-58.512912
-19.90	-56.145591	-58.019514	-58.515543
-19.80	-55.641640	-58.264732	-58.650162
-19.70	-54.888043	-58.627259	-58.857894
-19.60	-54.431427	-58.584573	-58.963769
-19.50	-54.129606	-58.339879	-58.954835
-19.40	-54.583375	-57.957621	-58.793288
-19.30	-55.371990	-58.025511	-58.447226
-19.20	-56.195667	-58.165725	-58.436565
-19.10	-56.853994	-58.537122	-58.365198
-19.00	-57.181369	-58.793796	-58.506385
-18.90	-57.161854	-58.849546	-58.413961
-18.80	-56.763687	-58.771790	-57.991466
-18.70	-56.460537	-58.645541	-57.528803
-18.60	-55.996435	-58.433001	-57.102739
-18.50	-55.973811	-58.184589	-57.116063
-18.40	-55.460902	-57.698702	-57.472153
-18.30	-55.174655	-57.470196	-57.842715
-18.20	-55.244013	-57.285249	-58.257683
-18.10	-55.341996	-57.330914	-58.493664
-18.00	-55.758934	-57.201412	-58.550815
-17.90	-55.666713	-56.722358	-58.449408
-17.80	-56.133457	-56.224797	-58.122833
-17.70	-56.491454	-55.879028	-57.678390
-17.60	-57.394152	-55.685024	-56.923306
-17.50	-58.077887	-55.319571	-56.964597
-17.40	-58.355170	-55.306533	-57.125446
-17.30	-58.046969	-55.316128	-57.712655
-17.20	-57.905217	-55.488016	-58.220182
-17.10	-57.831192	-55.738930	-58.461663
-17.00	-58.086670	-56.044377	-58.402666
-16.90	-58.166986	-56.177856	-58.043559
-16.80	-57.872108	-56.743692	-57.908262
-16.70	-57.958483	-56.966747	-57.677866
-16.60	-57.960925	-57.454261	-57.290135
-16.50	-58.360357	-57.504711	-57.098978
-16.40	-58.517350	-57.929923	-57.076357
-16.30	-58.043113	-58.281269	-57.270031
-16.20	-57.789864	-58.704292	-57.669266
-16.10	-57.541831	-58.992996	-57.930529
-16.00	-57.915285	-59.096152	-57.931447
-15.90	-58.388335	-58.853244	-57.629498
-15.80	-58.703178	-58.772821	-56.931478
-15.70	-58.612364	-58.420268	-56.390528
-15.60	-58.623206	-58.592647	-56.028715
-15.50	-58.527237	-58.779563	-55.749999
-15.40	-58.649161	-59.110257	-55.934548
-15.30	-58.583872	-59.405745	-55.724882
-15.20	-58.415017	-59.541594	-55.201245
-15.10	-58.355719	-59.443549	-55.328341
-15.00	-58.323524	-59.225737	-55.269057
-14.90	-58.456993	-58.744245	-55.988330
-14.80	-58.525197	-58.492748	-56.215923
-14.70	-58.467444	-58.292116	-56.634883
-14.60	-58.325221	-58.356122	-56.881296
-14.50	-57.991414	-58.403749	-57.490146
-14.40	-57.478278	-58.304878	-57.796263
-14.30	-56.356086	-57.966842	-57.535553
-14.20	-55.685971	-57.206507	-57.248506
-14.10	-55.500731	-56.562593	-57.142754
-14.00	-55.954221	-56.394970	-57.176806
-13.90	-56.653037	-56.424530	-57.317063
-13.80	-57.354196	-57.020331	-57.586395
-13.70	-57.758205	-57.424209	-57.615781
-13.60	-58.158000	-57.633233	-57.619665
-13.50	-58.503575	-57.613249	-57.759965
-13.40	-58.647379	-57.787160	-57.531431
-13.30	-58.545029	-57.733571	-57.809337
-13.20	-58.300809	-57.695885	-57.982339
-13.10	-58.222829	-57.587789	-58.313996
-13.00	-58.196803	-57.470550	-58.564538
-12.90	-58.249603	-57.260763	-58.706400
-12.80	-57.849536	-56.936598	-58.728675
-12.70	-57.698027	-56.690956	-58.694649
-12.60	-57.613669	-56.556007	-58.627978
-12.50	-57.947071	-56.805228	-58.551387
-12.40	-58.394301	-56.957825	-58.400777
-12.30	-58.700069	-57.426830	-58.186300
-12.20	-58.813826	-57.659186	-57.804256
-12.10	-58.782813	-57.953388	-57.510842
-12.00	-58.739766	-57.920304	-57.332077
-11.90	-58.657453	-57.958541	-57.205943
-11.80	-58.576404	-57.862804	-57.221222
-11.70	-58.497192	-57.967824	-57.272653
-11.60	-58.323461	-57.980286	-57.468572
-11.50	-58.106744	-57.628282	-57.611310
-11.40	-57.708730	-57.426393	-57.590950
-11.30	-56.985693	-56.977144	-57.491859
-11.20	-56.855463	-57.085409	-57.341136
-11.10	-56.693868	-57.088645	-57.077181
-11.00	-57.123681	-57.097857	-56.621540
-10.90	-57.295870	-57.187157	-56.076940
-10.80	-57.045826	-56.842605	-55.926802
-10.70	-56.832865	-56.211371	-56.019417
-10.60	-56.612035	-55.856841	-56.402520
-10.50	-56.806882	-55.524604	-56.443153
-10.40	-57.136412	-56.393860	-56.027777
-10.30	-57.432122	-57.229300	-55.469418
-10.20	-57.548215	-58.336339	-54.660328
-10.10	-57.434821	-59.007872	-54.350053
-10.00	-57.067790	-59.375657	-54.223876
-9.90	-56.681382	-59.554536	-54.670704
-9.80	-56.194148	-59.654334	-55.076504
-9.70	-55.703795	-59.702394	-55.637260
-9.60	-55.658225	-59.669288	-55.540480
-9.50	-55.617422	-59.623179	-55.176392
-9.40	-55.511245	-59.539314	-55.217872
-9.30	-55.262648	-59.438999	-54.962146
-9.20	-55.305724	-59.264281	-55.315562
-9.10	-55.824087	-59.100873	-55.937734
-9.00	-56.716832	-58.947059	-56.638313
-8.90	-57.574106	-58.745309	-57.509319
-8.80	-58.050644	-58.478638	-58.055793
-8.70	-58.214484	-58.119610	-58.127968
-8.60	-58.062182	-57.881756	-57.523601
-8.50	-57.774180	-57.762634	-57.210811
-8.40	-57.600162	-57.797025	-56.955134
-8.30	-57.458785	-57.798397	-57.357662
-8.20	-57.385707	-57.554502	-58.104501
-8.10	-57.466035	-57.425689	-58.804957
-8.00	-57.415026	-57.360971	-59.263176
-7.90	-57.428692	-57.462694	-59.502935
-7.80	-57.164514	-57.460813	-59.581177
-7.70	-56.241204	-57.162409	-59.535547
-7.60	-55.591615	-57.084706	-59.304434
-7.50	-55.201203	-57.205416	-58.975224
-7.40	-55.833068	-57.667229	-58.842467
-7.30	-56.870786	-58.124986	-58.724514
-7.20	-57.724060	-58.407682	-58.681030
-7.10	-58.165489	-58.524530	-58.468142
-7.00	-58.500706	-58.523860	-58.134190
-6.90	-58.714147	-58.491963	-57.891412
-6.80	-59.060376	-58.411793	-57.509054
-6.70	-59.240643	-58.230029	-57.541907
-6.60	-59.178829	-57.798205	-57.282653
-6.50	-58.962961	-57.260978	-57.568263
-6.40	-58.933231	-56.731928	-57.763352
-6.30	-58.957829	-56.720002	-58.102114
-6.20	-59.141388	-57.009051	-58.326174
-6.10	-59.131080	-57.291026	-58.390459
-6.00	-58.935129	-57.631494	-58.224602
-5.90	-58.894322	-57.763549	-57.677144
-5.80	-58.908138	-57.904491	-57.267700
-5.70	-59.003988	-57.799876	-56.815101
-5.60	-58.869700	-57.804427	-56.871761
-5.50	-58.455459	-57.777491	-57.180631
-5.40	-58.166779	-57.908720	-57.696087
-5.30	-57.667233	-58.006983	-57.920741
-5.20	-57.548893	-57.944988	-57.675010
-5.10	-57.402261	-57.748762	-57.395749
-5.00	-57.520087	-57.683143	-56.952651
-4.90	-57.724116	-57.691706	-56.935847
-4.80	-57.851960	-57.755047	-56.959236
-4.70	-57.568535	-57.579971	-57.156715
-4.60	-57.593987	-57.287511	-56.984034
-4.50	-57.620689	-57.106156	-56.235979
-4.40	-58.115622	-56.765202	-55.727131
-4.30	-58.368089	-56.581314	-55.094563
-4.20	-58.310292	-56.683471	-55.332380
-4.10	-58.365354	-56.923573	-55.996309
-4.00	-58.307583	-57.347599	-56.844697
-3.90	-58.518794	-57.517383	-57.655154
-3.80	-58.537399	-57.160050	-58.081996
-3.70	-58.261327	-57.077240	-58.167452
-3.60	-57.880703	-57.106025	-57.979058
-3.50	-57.621027	-57.638566	-57.499421
-3.40	-57.624545	-58.165865	-57.004266
-3.30	-57.985153	-58.473993	-56.597030
-3.20	-58.381818	-58.585600	-56.824373
-3.10	-58.875728	-58.584645	-57.301583
-3.00	-59.109999	-58.531041	-57.878242
-2.90	-59.202893	-58.418181	-58.220745
-2.80	-59.210942	-58.203068	-58.137647
-2.70	-59.218655	-57.706409	-57.651018
-2.60	-59.195857	-57.541297	-57.505113
-2.50	-59.114777	-57.399682	-57.427234
-2.40	-59.021065	-57.543650	-57.878271
-2.30	-58.887667	-57.616897	-58.117400
-2.20	-58.655459	-57.501674	-57.997857
-2.10	-58.228705	-56.963478	-57.520880
-2.00	-57.428574	-56.430290	-57.403338
-1.90	-57.163116	-56.045989	-57.536173
-1.80	-56.826000	-55.804415	-57.869472
-1.70	-56.750546	-55.964889	-58.206485
-1.60	-56.848829	-55.582628	-58.348306
-1.50	-56.948945	-55.877460	-58.314158
-1.40	-56.956062	-55.777836	-58.163174
-1.30	-57.456550	-56.193735	-57.895223
-1.20	-57.690080	-56.460915	-57.208597
-1.10	-57.928833	-56.800272	-56.730843
-1.00	-57.780823	-56.647975	-56.398770
-0.90	-57.432636	-57.037999	-56.360229
-0.80	-57.276825	-57.208858	-56.180203
-0.70	-57.032810	-57.671840	-56.202382
-0.60	-57.526871	-58.026381	-55.938934
-0.50	-57.844778	-58.347977	-55.445643
-0.40	-58.194834	-58.658734	-55.132229
-0.30	-58.403630	-58.886979	-55.039746
-0.20	-58.363865	-58.671825	-55.588651
-0.10	-58.041236	-58.621783	-56.434779
0.00	-57.921494	-58.412330	-56.940798
0.10	-57.780874	-58.328763	-57.337179
0.20	-57.955528	-58.488605	-57.359119
0.30	-57.972937	-58.589282	-57.237665
0.40	-57.732872	-58.817045	-57.178652
0.50	-57.132245	-58.923133	-57.243370
0.60	-56.976097	-58.888097	-57.544830
0.70	-56.874360	-58.608101	-57.973680
0.80	-57.234136	-58.192665	-58.106402
0.90	-57.335663	-57.985426	-57.870599
1.00	-56.990681	-57.631058	-57.850200
1.10	-56.560305	-57.349448	-57.771755
1.20	-56.113077	-57.249485	-57.992688
1.30	-55.927902	-57.252025	-58.067393
1.40	-56.108494	-57.544758	-57.734021
1.50	-56.219696	-57.552559	-57.622889
1.60	-56.196513	-57.460451	-57.361330
1.70	-55.924828	-57.589171	-57.375046
1.80	-55.831377	-57.915313	-57.568661
1.90	-55.705341	-58.377426	-57.732059
2.00	-55.675783	-58.626950	-57.774644
2.10	-55.545807	-58.670922	-57.312240
2.20	-55.594058	-58.529923	-56.771691
2.30	-55.723485	-58.071686	-55.910166
2.40	-56.247206	-57.718648	-56.061943
2.50	-56.757680	-57.309390	-56.458248
2.60	-57.307103	-56.780124	-57.291067
2.70	-57.885934	-56.874988	-57.684219
2.80	-58.078281	-56.889231	-58.136369
2.90	-58.039599	-57.323563	-58.285675
3.00	-58.079126	-57.502383	-58.550761
3.10	-58.146592	-57.256578	-58.713282
3.20	-58.327806	-56.964977	-58.685331
3.30	-58.382690	-56.802130	-58.451423
3.40	-58.202597	-56.843869	-57.972664
3.50	-58.008188	-56.727492	-57.701006
3.60	-57.916003	-56.891103	-57.159681
3.70	-57.989898	-57.116965	-57.097231
3.80	-58.074901	-57.619217	-57.183004
3.90	-57.827795	-57.876878	-57.520310
4.00	-57.315249	-57.934248	-58.021993
4.10	-57.040843	-57.977964	-58.288141
4.20	-57.179445	-57.981253	-58.301022
4.30	-57.681578	-58.104883	-58.107016
4.40	-58.353585	-58.143775	-57.688316
4.50	-58.654362	-58.004341	-56.793251
4.60	-58.726991	-57.570398	-56.382290
4.70	-58.842498	-57.376419	-55.950330
4.80	-59.053558	-57.065062	-55.820563
4.90	-59.345636	-56.678930	-55.449149
5.00	-59.485861	-55.571732	-54.015705
5.10	-59.417496	-53.666600	-51.050708
5.20	-59.127226	-50.490040	-47.561054
5.30	-58.344268	-47.265280	-42.722038
5.40	-57.171452	-43.133321	-33.494874
5.50	-55.538726	-38.749191	-26.468214
5.60	-53.018576	-32.482453	-24.702753
5.70	-49.559424	-28.658202	-28.316732
5.80	-43.859407	-29.155646	-36.331657
5.90	-36.042095	-32.729251	-45.565246
6.00	-28.498176	-39.296994	-52.759499
6.10	-24.645911	-46.332338	-57.169230
6.20	-25.500891	-52.127860	-59.374783
6.30	-31.429386	-55.815248	-60.343165
6.40	-39.316448	-57.854997	-60.724407
6.50	-47.221764	-58.713521	-61.060308
6.60	-53.100676	-59.126068	-61.264197
6.70	-56.463226	-59.337122	-61.340539
6.80	-57.864423	-59.452948	-61.403797
6.90	-58.065185	-59.495884	-61.456744
7.00	-57.888278	-59.635310	-61.422703
7.10	-57.695505	-59.909373	-61.268138
7.20	-57.444566	-60.332868	-61.069622
7.30	-57.319267	-60.652228	-60.876157
7.40	-57.369797	-60.877976	-60.435151
7.50	-57.468157	-60.878286	-59.917663
7.60	-57.587652	-60.748929	-59.110424
7.70	-57.804407	-60.589410	-58.226245
7.80	-58.063911	-60.106338	-57.348889
7.90	-58.346863	-59.370325	-56.372961
8.00	-58.533631	-58.597224	-54.970734
