# LSR ANF raster plot
1 4 14     41.740
12 7 127     67.940
21 2 212      7.840
26 3 263     53.260
41 6 416     43.860
42 1 421     36.640
42 5 425     38.780
43 1 431     36.180
43 2 432     56.760
44 0 440     27.520
44 0 440     52.660
44 1 441     26.080
44 5 445     27.140
44 8 448     35.300
44 9 449     62.620
45 6 456     26.080
46 5 465     32.300
46 5 465     44.720
46 6 466     39.720
46 6 466     64.500
46 7 467     36.600
46 8 468     33.940
46 8 468     39.100
47 0 470     24.200
47 2 472     37.880
47 4 474     38.480
47 4 474     49.400
47 4 474     58.240
47 4 474     64.800
47 5 475     52.960
47 6 476     42.900
47 6 476     50.980
47 6 476     63.860
47 7 477     30.860
47 8 478     37.400
47 8 478     53.260
47 8 478     70.380
47 9 479     28.280
47 9 479     41.160
47 9 479     70.400
48 0 480     40.600
48 0 480     48.560
48 1 481     39.720
48 1 481     42.360
48 1 481     63.220
48 2 482     37.660
48 2 482     49.280
48 3 483     37.400
48 4 484     41.340
48 4 484     52.160
48 6 486     43.900
48 6 486     50.380
48 7 487     60.720
48 8 488     27.560
48 8 488     33.800
48 8 488     73.600
49 0 490     24.160
49 0 490     34.460
49 0 490     64.000
49 1 491     38.760
49 1 491     46.860
49 1 491     52.200
49 1 491     70.960
49 2 492     33.080
49 2 492     51.820
49 2 492     59.520
49 2 492     68.000
49 3 493     54.760
49 3 493     61.900
49 4 494     43.840
49 4 494     55.220
49 4 494     73.180
49 5 495     31.100
49 5 495     46.580
49 5 495     60.580
49 6 496     31.320
49 6 496     44.980
49 6 496     72.040
49 7 497     30.380
49 7 497     34.520
49 7 497     58.360
49 7 497     72.000
49 8 498     24.240
49 8 498     50.460
49 9 499     24.120
49 9 499     45.680
49 9 499     65.340
49 9 499     67.180
50 0 500     40.740
50 0 500     55.040
50 0 500     66.000
50 0 500     69.800
50 0 500     71.860
50 1 501     30.180
50 1 501     48.820
50 1 501     67.320
50 2 502     24.880
50 2 502     32.180
50 2 502     56.040
50 2 502     66.540
50 3 503     28.780
50 3 503     58.180
50 3 503     68.160
50 4 504     31.240
50 4 504     38.100
50 4 504     41.020
50 4 504     47.020
50 5 505     29.920
50 5 505     54.120
50 5 505     61.200
50 6 506     27.720
50 6 506     51.160
50 6 506     54.980
50 6 506     58.480
50 6 506     72.280
50 7 507     27.660
50 7 507     31.440
50 7 507     49.340
50 7 507     66.060
50 8 508     27.500
50 8 508     29.620
50 8 508     32.000
50 8 508     54.100
50 8 508     68.400
50 9 509     45.140
51 0 510     28.160
51 0 510     44.480
51 0 510     56.580
51 0 510     67.860
51 0 510     72.080
51 1 511     29.760
51 1 511     50.020
51 1 511     56.040
51 1 511     57.820
51 1 511     71.540
51 2 512     31.940
51 2 512     51.300
51 2 512     65.800
51 2 512     70.060
51 3 513     26.140
51 3 513     30.600
51 3 513     35.300
51 3 513     57.020
51 3 513     62.400
51 3 513     66.720
51 3 513     71.240
51 4 514     27.580
51 4 514     33.720
51 4 514     44.400
51 4 514     69.660
51 5 515     54.460
51 5 515     61.400
51 5 515     70.420
51 6 516     27.840
51 6 516     29.940
51 6 516     67.640
51 7 517     30.800
51 7 517     37.220
51 7 517     42.420
51 7 517     49.020
51 8 518     24.000
51 8 518     27.940
51 8 518     36.560
51 8 518     49.000
51 8 518     67.980
51 9 519     26.120
51 9 519     30.460
51 9 519     36.000
51 9 519     46.540
51 9 519     61.100
51 9 519     63.380
51 9 519     68.000
52 0 520     24.080
52 0 520     31.940
52 0 520     41.720
52 0 520     48.820
52 0 520     62.600
52 1 521     26.740
52 1 521     39.560
52 1 521     64.160
52 1 521     70.840
52 2 522     33.220
52 2 522     57.060
52 3 523     23.940
52 3 523     36.860
52 3 523     42.460
52 3 523     57.480
52 3 523     65.440
52 4 524     25.680
52 4 524     33.340
52 4 524     43.380
52 4 524     54.620
52 4 524     65.160
52 5 525     35.640
52 5 525     50.680
52 5 525     62.120
52 6 526     24.960
52 6 526     36.460
52 7 527     56.160
52 7 527     66.040
52 7 527     68.800
52 7 527     71.880
52 8 528     26.460
52 8 528     52.900
52 8 528     57.540
52 8 528     64.520
52 8 528     71.320
52 9 529     30.260
52 9 529     45.100
52 9 529     53.120
52 9 529     55.580
52 9 529     63.420
53 0 530     28.560
53 0 530     43.820
53 0 530     55.840
53 0 530     61.880
53 1 531     41.140
53 1 531     44.360
53 1 531     54.160
53 2 532     44.000
53 2 532     58.840
53 3 533     32.620
53 3 533     67.300
53 3 533     72.700
53 4 534     29.380
53 4 534     34.540
53 4 534     50.180
53 4 534     70.640
53 5 535     31.700
53 6 536     62.740
53 6 536     66.780
53 7 537     28.720
53 7 537     52.400
53 7 537     58.000
53 7 537     72.140
53 8 538     36.100
53 8 538     60.240
53 9 539     29.260
53 9 539     40.480
53 9 539     43.580
53 9 539     50.040
53 9 539     66.360
54 0 540     32.960
54 0 540     44.120
54 0 540     58.280
54 1 541     46.100
54 1 541     57.120
54 1 541     64.840
54 2 542     35.660
54 2 542     45.860
54 2 542     60.920
54 3 543     29.720
54 3 543     33.600
54 3 543     47.960
54 3 543     54.900
54 3 543     64.340
54 4 544     24.120
54 4 544     52.700
54 5 545     24.000
54 5 545     55.400
54 6 546     26.180
54 6 546     32.700
54 6 546     68.960
54 7 547     23.900
54 7 547     37.660
54 7 547     56.140
54 7 547     66.980
54 8 548     45.260
54 8 548     70.980
54 9 549     44.380
54 9 549     45.380
54 9 549     57.620
54 9 549     63.120
55 1 551     47.660
55 3 553     26.240
