137 2
-7.85002106446  -55.9574966063
-4.04578008707  -55.9496325422
0.4844825165  -56.0436268314
2.10082853532  -55.0066938164
2.60777980621  -52.3183073538
2.91953377335  -48.5967326686
3.17371155737  -40.6375509058
3.23409633478  -45.0818705238
3.27341665496  -34.6425127557
3.59780929645  -31.8511445022
3.80424097739  -33.7111828863
4.24659457941  -39.6017413285
4.52324111782  -46.6295932219
4.74512006741  -49.6265505781
4.93189158826  -50.0396011796
5.65089172869  -49.6246781819
5.80817300941  -47.8672471095
5.97668866732  -46.9366661986
6.34321022328  -47.2459860506
6.71956185929  -48.278799794
7.43856199972  -47.8638767963
7.96376913355  -46.5191218462
8.3471422553  -48.0687169405
9.23606235079  -46.8265693021
9.25150961944  -47.9634882741
9.80761129055  -48.8925712681
10.178345738  -49.5119599307
10.9015587698  -49.4071057436
11.2554416515  -48.786219164
11.7722230024  -46.8213265927
12.3367504564  -48.3705472078
12.7004634181  -48.4731545195
12.8366802415  -45.1653793943
13.3759303469  -44.854187146
13.3983991012  -46.507887469
13.7873894116  -48.4709076441
13.9783738239  -49.1940270561
14.7072040444  -49.5025979497
15.7955343351  -49.6037073445
16.1353742452  -47.949258063
16.8585872771  -47.8444038759
17.0495716894  -48.5675232879
17.4118803539  -48.5667743294
17.5972475776  -48.8764686608
17.9665777278  -49.3925010532
18.3148434209  -48.3581893929
18.8414548518  -47.1167907129
19.0296306698  -47.6331975846
19.2220193793  -48.4596732669
19.4256424659  -50.1129991106
20.5125684595  -50.1107522352
20.8636427468  -49.2831531152
21.0153068389  -47.112296962
21.7469456537  -47.627580396
21.7637972195  -48.8678556383
22.2890043533  -47.5231006881
22.6513130178  -47.5223517296
23.3604830782  -46.3839348406
23.3745260497  -47.4174975425
23.5781491364  -49.0708233862
23.7396433085  -47.6234611244
24.101951973  -47.6227121659
24.4811122033  -48.8622384497
24.6706923185  -49.4820015915
25.0400224688  -49.998033984
25.5848897627  -50.1002668165
25.9134952956  -47.6189673735
25.9415812386  -49.6860927772
26.2575480972  -46.2745869026
26.6170481674  -46.0671254037
26.8122454711  -47.1003136264
26.8361185227  -48.8573702195
27.027102935  -49.5804896316
27.3978373824  -50.1998782942
28.1266676029  -50.5084491878
28.4819547816  -49.9909188784
28.8274118804  -48.7498946777
29.0169919955  -49.3696578196
29.2037635164  -49.7827084211
29.3961522258  -50.6091841034
29.7584608903  -50.6084351449
29.9410195197  -50.7114169358
30.4732481393  -49.8834433366
31.0082853532  -49.2621822778
31.3635725319  -48.7446519684
31.8901839629  -47.5032532884
32.0924027524  -49.053222862
32.2791742733  -49.4662734635
32.6499087207  -50.0856621261
33.0234517624  -50.9117633291
33.5191686561  -47.3965267051
33.5598932734  -50.3938585405
33.8744558349  -46.8789963956
34.2634461452  -48.8420165707
34.468473529  -50.5986986846
34.9894677714  -48.9438749239
36.0946496279  -50.2852595609
36.4387024294  -48.94087909
36.6381126246  -50.2841361232
38.0690914197  -48.9375087769
38.4524645415  -50.4871038712
39.1560174133  -48.9352619014
40.4226934419  -48.8292842766
40.4409493049  -50.172915789
41.1402892852  -48.3110050087
42.0376351636  -47.6889949913
42.0558910265  -49.0326265038
42.7931470299  -49.9613350185
43.4966999017  -48.4094930487
43.8393484061  -46.9617563076
44.0485886814  -49.0285072321
44.252211768  -50.6818330759
44.7998876562  -50.9907784487
45.3461592473  -51.1963675514
46.2421008285  -50.4710012639
46.5777278472  -48.5064831718
46.961100969  -50.0560782662
47.8752984131  -50.6743434911
48.7810700744  -50.6724710949
50.0491504002  -50.6698497402
50.5448672939  -47.1546131161
50.5687403455  -48.9116697093
51.1332677995  -50.4608903244
51.8677152085  -51.1828862987
52.9602583907  -51.594064504
53.1273697514  -50.5601273229
53.5191686561  -52.7298600384
53.8927116978  -53.5559612414
55.1762392922  -54.6902588588
56.820671254  -55.7204512475
59.181294762  -56.1290080981
63.1694986659  -56.3274820952
66.9737396433  -56.3196180312
71.5025979497  -56.3102560502
78.0227496138  -56.1934185274
83.4573795815  -56.1821841502
89.2515096194  -55.9634882741
