# Golgi cell rate place
0	200.00	   0.200
1	227.00	   0.160
2	256.00	   0.120
3	287.00	   0.280
4	319.00	   0.160
5	352.00	   0.320
6	387.00	   0.360
7	424.00	   0.200
8	463.00	   0.280
9	503.00	   0.200
10	546.00	   0.280
11	591.00	   0.240
12	637.00	   0.120
13	687.00	   0.280
14	738.00	   0.160
15	792.00	   0.200
16	849.00	   0.200
17	908.00	   0.400
18	971.00	   0.280
19	1036.00	   0.280
20	1105.00	   0.200
21	1177.00	   0.080
22	1253.00	   0.200
23	1332.00	   0.200
24	1415.00	   0.440
25	1502.00	   0.040
26	1594.00	   0.240
27	1690.00	   0.160
28	1790.00	   0.200
29	1896.00	   0.320
30	2007.00	   0.200
31	2123.00	   0.200
32	2245.00	   0.280
33	2373.00	   0.080
34	2507.00	   0.160
35	2648.00	   0.040
36	2796.00	   0.080
37	2950.00	   0.320
38	3113.00	   0.320
39	3283.00	   0.040
40	3462.00	   0.120
41	3650.00	   0.240
42	3846.00	   0.360
43	4053.00	   0.240
44	4269.00	   0.200
45	4496.00	   0.280
46	4735.00	   0.240
47	4984.00	   0.160
48	5247.00	   0.200
49	5522.00	   0.480
50	5810.00	   0.360
51	6113.00	   0.280
52	6430.00	   0.320
53	6763.00	   0.480
54	7112.00	   0.520
55	7479.00	   0.120
56	7863.00	   0.200
57	8266.00	   0.200
58	8689.00	   0.360
59	9133.00	   0.160
60	9598.00	   0.200
61	10086.00	   0.200
62	10599.00	   0.280
63	11136.00	   0.360
64	11699.00	   0.160
65	12290.00	   0.160
66	12911.00	   0.280
67	13561.00	   0.200
68	14243.00	   0.320
69	14959.00	   0.160
70	15710.00	   0.240
71	16498.00	   0.280
72	17324.00	   0.240
73	18191.00	   0.160
74	19100.00	   0.320
75	20054.00	   0.240
76	21055.00	   0.160
77	22104.00	   0.280
78	23205.00	   0.080
79	24360.00	   0.200
80	25572.00	   0.080
81	26842.00	   0.320
82	28176.00	   0.200
83	29574.00	   0.320
84	31041.00	   0.080
85	32580.00	   0.200
86	34194.00	   0.160
87	35888.00	   0.080
88	37664.00	   0.200
89	39528.00	   0.160
90	41482.00	   0.240
91	43533.00	   0.240
92	45684.00	   0.240
93	47940.00	   0.040
94	50307.00	   0.320
95	52790.00	   0.160
96	55395.00	   0.360
97	58127.00	   0.240
98	60993.00	   0.240
99	63999.00	   0.280
